Label	f0	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12
0	-8.71890220370068	0	0.6	-8	-2.95149411956232	-1.29415134713378	11.223262772254	-2.2495248658309	-0.192545040456304	-3.02424840414301	-2.82647395628981	-11.8616446467727	1
0	-10.3326997735416	0	0.8	-8	-2.89902885445446	-2.18582499413287	12.6126098062023	-3.27558250952794	-1.17290246413018	-3.07029801104996	-2.65042091340816	-10.6986200419979	0
0	-10.6986200419979	0	0.8	-8	-2.89902885445446	-2.18582499413287	12.6126098062023	-3.27558250952794	-1.17290246413018	-3.07029801104996	-2.65042091340816	-12.2238221769361	0
1	-6.20139321712369	0	1.0	-8	-5.50394836230019	-4.59765321040932	2.39493483782461	-8.0	-1.19530642081863	-8.0	-3.00789672460037	-6.38126494700692	1
0	-6.38126494700692	0	1.0	-8	-5.50394836230019	-4.59765321040932	2.39493483782461	-8.0	-1.19530642081863	-8.0	-3.00789672460037	-9.46934102671893	1
0	-5.45001309334779	0	0.666666666666667	-8	-5.72048746747024	-6.06861759143605	0.988861802644423	-8.0	-4.1372351828721	-8.0	-3.44097493494047	-5.53348929657655	1
0	-5.53348929657655	0	0.666666666666667	-8	-5.72048746747024	-6.06861759143605	0.988861802644423	-8.0	-4.1372351828721	-8.0	-3.44097493494047	-5.91703456169062	1
0	-8.6469066463887	0	1.0	-8	-3.0737729754071	-2.20148872590035	11.8238719618144	-3.11098382407059	-1.63847840717233	-3.2617533809206	-2.91267095480721	-8.85156270371686	1
1	-8.85156270371686	0	1.0	-8	-3.0737729754071	-2.20148872590035	11.8238719618144	-3.11098382407059	-1.63847840717233	-3.2617533809206	-2.91267095480721	-16.6810334648483	1
1	-1.87356719971953	0	1.0	-8	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.27761937192659	1
0	-8.27761937192659	0	1.0	-8	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-9.11660716329829	1
0	-1.09861228866811	0	1.0	-8	-5.23952154764258	-4.79887915550259	2.46049969144432	-8.0	-1.59775831100518	-8.0	-2.47904309528516	-3.71029972819775	1
1	-3.71029972819775	0	1.0	-8	-5.23952154764258	-4.79887915550259	2.46049969144432	-8.0	-1.59775831100518	-8.0	-2.47904309528516	-16.3920771142156	1
1	-3.61578955925364	0	1.0	-8	-2.54118381708518	-2.10219329147263	12.1689130853519	-2.86538154909546	-1.63556732702711	-2.92827325611067	-2.13822213159965	-7.06536235262405	0
0	-7.06536235262405	0	1.0	-8	-2.54118381708518	-2.10219329147263	12.1689130853519	-2.86538154909546	-1.63556732702711	-2.92827325611067	-2.13822213159965	-7.89828050937731	0
1	-4.22594579550601	0	1.0	-8	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-6.25231858148435	0
0	-6.25231858148435	0	1.0	-8	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-233.053293259894	0
0	-7.81918097370586	0	1.0	-8	-4.6926591753135	-4.14306607572567	5.25885414968179	-8.0	-1.78284302168831	-8.0	-2.78664273021019	-9.40255298100145	0
1	-9.40255298100145	0	1.0	-8	-4.6926591753135	-4.14306607572567	5.25885414968179	-8.0	-1.78284302168831	-8.0	-2.78664273021019	-14.4692443246947	0
0	-7.09477089274308	0	1.0	-8	-2.99182805575853	-3.1376519669245	12.0262355093044	-3.84401171631678	-2.6463552054887	-3.26150835374907	-2.78664273021019	-8.67814290003867	0
0	-8.67814290003867	0	1.0	-8	-2.99182805575853	-3.1376519669245	12.0262355093044	-3.84401171631678	-2.6463552054887	-3.26150835374907	-2.78664273021019	-9.28187615349816	0
1	-0.91053531291618	0	1.0	-8	-4.7261384972014	-5.54264856103666	5.40378658288608	-8.0	-2.76714317504124	-8.0	-2.87449377288639	-2.56059682778546	0
0	-2.56059682778546	0	1.0	-8	-4.7261384972014	-5.54264856103666	5.40378658288608	-8.0	-2.76714317504124	-8.0	-2.87449377288639	-10.0788881364615	0
1	-0.775700897461524	1	1.0	-8	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-230.258509299405	0
0	-230.258509299405	1	1.0	-8	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-238.215231636566	0
0	-0.576856414191709	0	0.666666666666667	-8	-2.6792746231732	-0.401347847781863	12.1561026515974	-0.743937125840135	-0.0587585697235914	-3.17803092557369	-2.18051832077271	-1.96090419798741	1
1	-1.96090419798741	0	0.666666666666667	-8	-2.6792746231732	-0.401347847781863	12.1561026515974	-0.743937125840135	-0.0587585697235914	-3.17803092557369	-2.18051832077271	-7.56254535951254	1
1	-4.48817718522106	0	0.8	-8	-2.81141038905389	-1.39692250763105	12.4329856634103	-2.42697883624208	0.412337831004414	-3.35357074662038	-2.00370354845893	-8.63564703250204	1
0	-8.63564703250204	0	0.8	-8	-2.81141038905389	-1.39692250763105	12.4329856634103	-2.42697883624208	0.412337831004414	-3.35357074662038	-2.00370354845893	-10.7826649745478	1
1	-2.00169124910887	0	0.75	-8	-2.71270944000359	-3.43503517152726	11.8452046893019	-5.88447862339114	-2.16201769631931	-2.71711905735057	-2.70775300340555	-2.92461613741251	1
0	-2.92461613741251	0	0.75	-8	-2.71270944000359	-3.43503517152726	11.8452046893019	-5.88447862339114	-2.16201769631931	-2.71711905735057	-2.70775300340555	-8.36373954412056	1
1	-4.93294538283264	0	0.8	-8	-2.7887687631568	-3.05121339364739	11.8144994400862	-5.6919125429081	-1.05970284284212	-3.42711131619251	-2.13209893323234	-10.2451942527767	0
0	-10.2451942527767	0	0.8	-8	-2.7887687631568	-3.05121339364739	11.8144994400862	-5.6919125429081	-1.05970284284212	-3.42711131619251	-2.13209893323234	-11.1228953219562	0
1	-7.15708245544179	0	1.0	-8	-2.77319346848659	-4.62438404698067	12.9348993642404	-7.15388354754381	-2.00130360156438	-2.83415924206852	-2.71325625925465	-8.25676410635562	1
0	-8.25676410635562	0	1.0	-8	-2.77319346848659	-4.62438404698067	12.9348993642404	-7.15388354754381	-2.00130360156438	-2.83415924206852	-2.71325625925465	-12.8491588146562	1
0	-5.85171605602055	0	1.0	-8	-3.00031747295603	-3.38681748776456	12.4176439874499	-4.99314823495185	-2.05141436397627	-3.69058215653431	-2.57909685550532	-6.15299805885368	1
1	-6.15299805885368	0	1.0	-8	-3.00031747295603	-3.38681748776456	12.4176439874499	-4.99314823495185	-2.05141436397627	-3.69058215653431	-2.57909685550532	-9.87926249012409	1
1	-2.40010492507432	0	1.0	-8	-5.23562425708525	-5.01702418718529	1.9442862984288	-8.0	-2.03404837437059	-8.0	-2.4712485141705	-6.1303938958792	1
0	-6.1303938958792	0	1.0	-8	-5.23562425708525	-5.01702418718529	1.9442862984288	-8.0	-2.03404837437059	-8.0	-2.4712485141705	-10.3144369021402	1
1	-3.38695333913083	0	1.0	-8	-2.57062884142546	-2.58360017129145	12.3296802548069	-3.38708230857226	-1.99612260148831	-3.05831286894856	-2.21667685313513	-6.40732777737886	1
0	-6.40732777737886	0	1.0	-8	-2.57062884142546	-2.58360017129145	12.3296802548069	-3.38708230857226	-1.99612260148831	-3.05831286894856	-2.21667685313513	-7.74406499618271	1
1	-5.59132977875438	0	0.75	-8	-2.43590011916229	-2.03012806969624	12.1453392311599	-3.20612581591979	0.272593294505256	-2.96596171856317	-1.94432883819441	-9.94844143580626	1
0	-9.94844143580626	0	0.75	-8	-2.43590011916229	-2.03012806969624	12.1453392311599	-3.20612581591979	0.272593294505256	-2.96596171856317	-1.94432883819441	-10.9874165751572	1
0	-14.4847817235029	0	0.75	-8	-3.17016195641574	-2.06334796523748	11.571079044913	-4.17396841629178	-0.215562102212125	-4.24691954694325	-2.28238654101348	-17.216297210539	1
1	-17.216297210539	0	0.75	-8	-3.17016195641574	-2.06334796523748	11.571079044913	-4.17396841629178	-0.215562102212125	-4.24691954694325	-2.28238654101348	-17.9724722718891	1
1	-2.75566626811481	0	1.0	-8	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-4.29796865776718	1
0	-4.29796865776718	0	1.0	-8	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-30.5697490185777	1
0	-2.79300797446498	0	0.75	-8	-2.93986554542504	-2.89976659352876	11.6557937609921	-3.73533296679383	-2.31493642488492	-3.06944827779675	-2.773172380127	-2.99874654868538	1
0	-2.99874654868538	0	0.75	-8	-2.93986554542504	-2.89976659352876	11.6557937609921	-3.73533296679383	-2.31493642488492	-3.06944827779675	-2.773172380127	-6.70353934900638	1
1	-231.11402969705	1	1.0	-8	-2.23804535181254	-0.54406802977039	8.30102999566398	-0.54406802977039	-0.54406802977039	-2.23804535181254	-2.23804535181254	-232.473647290551	1
0	-232.473647290551	1	1.0	-8	-2.23804535181254	-0.54406802977039	8.30102999566398	-0.54406802977039	-0.54406802977039	-2.23804535181254	-2.23804535181254	-233.907723497126	1
0	-8.84685479062386	0	0.6	-8	1.08856151706632	1.30816268365612	10.3890177108169	-2.29709419639638	8.30102999566398	-3.10354333708984	9.0	-9.11641201767788	1
1	-9.11641201767788	0	0.6	-8	1.08856151706632	1.30816268365612	10.3890177108169	-2.29709419639638	8.30102999566398	-3.10354333708984	9.0	-11.8452934766104	1
0	-2.94440157340772	0	0.5	-8	-5.3153860558556	-5.03972387414962	2.07922648034441	-8.0	-2.07944774829924	-8.0	-2.63077211171119	-4.76738858964071	1
1	-4.76738858964071	0	0.5	-8	-5.3153860558556	-5.03972387414962	2.07922648034441	-8.0	-2.07944774829924	-8.0	-2.63077211171119	-14.8589957752486	1
1	-5.20334900865782	1	1.0	-8	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-230.258509299405	1
0	-230.258509299405	1	1.0	-8	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-231.398766289344	1
1	-5.94944519088863	0	0.666666666666667	-8	-5.3206741243321	-4.56110791038489	0.451544993495971	-8.0	-1.12221582076978	-8.0	-2.64134824866419	-6.01961669749427	1
0	-6.01961669749427	0	0.666666666666667	-8	-5.3206741243321	-4.56110791038489	0.451544993495971	-8.0	-1.12221582076978	-8.0	-2.64134824866419	-10.9867023052299	1
0	-15.4311055516597	0	1.0	-8	-2.52875489020879	-2.03381343082521	12.0493835304183	-3.5505173057366	-0.599471578682546	-3.14197935214871	-2.05350188010169	-16.2814330621158	1
0	-16.2814330621158	0	1.0	-8	-2.52875489020879	-2.03381343082521	12.0493835304183	-3.5505173057366	-0.599471578682546	-3.14197935214871	-2.05350188010169	-18.1626210386958	1
0	-3.45772382182808	0	1.0	-8	-5.33451723385826	-5.98794797791291	1.54157207157153	-8.0	-3.97589595582583	-8.0	-2.66903446771653	-5.06885631601506	1
1	-5.06885631601506	0	1.0	-8	-5.33451723385826	-5.98794797791291	1.54157207157153	-8.0	-3.97589595582583	-8.0	-2.66903446771653	-11.4336276107467	1
0	-230.386987624178	1	1.0	-8	-1.24612904914984	-0.210853358591681	8.90308998699194	-0.210853358591681	-0.210853358591681	-1.24612904914984	-1.24612904914984	-232.374055845727	1
1	-232.374055845727	1	1.0	-8	-1.24612904914984	-0.210853358591681	8.90308998699194	-0.210853358591681	-0.210853358591681	-1.24612904914984	-1.24612904914984	-232.374055845727	1
1	-3.67796421099451	0	0.666666666666667	-8	-6.06295651639633	-5.22537285882122	2.52983092593815	-8.0	-2.45074571764243	-8.0	-4.12591303279266	-4.44167531453693	1
0	-4.44167531453693	0	0.666666666666667	-8	-6.06295651639633	-5.22537285882122	2.52983092593815	-8.0	-2.45074571764243	-8.0	-4.12591303279266	-8.84128573487542	1
1	-1.63772945148726	0	1.0	-8	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-3.62772700661852	0
0	-3.62772700661852	0	1.0	-8	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-236.621460436651	0
1	-5.22085203574883	0	0.666666666666667	-8	-2.35628894418553	-1.20637010584833	11.0446059028386	-1.73149899513101	-0.681241216565644	-2.72653817219234	-1.98603971617871	-6.83010977774882	1
0	-6.83010977774882	0	0.666666666666667	-8	-2.35628894418553	-1.20637010584833	11.0446059028386	-1.73149899513101	-0.681241216565644	-2.72653817219234	-1.98603971617871	-8.4483930686589	1
1	-6.18964167919486	0	0.5	-8	3.24265310052	3.39280408741559	10.6789559943973	-2.46966433027213	9.2552725051033	-2.76996630406331	9.2552725051033	-7.17454865741607	1
0	-7.17454865741607	0	0.5	-8	3.24265310052	3.39280408741559	10.6789559943973	-2.46966433027213	9.2552725051033	-2.76996630406331	9.2552725051033	-10.6472492358305	1
1	-2.08808129886975	0	1.0	-8	-4.96529311228532	-5.0537292019907	5.72076711185587	-8.0	-3.20487379902389	-8.0	-2.76996630406331	-7.25140282275066	1
0	-7.25140282275066	0	1.0	-8	-4.96529311228532	-5.0537292019907	5.72076711185587	-8.0	-3.20487379902389	-8.0	-2.76996630406331	-11.2394446491831	1
1	-8.60467780546815	0	1.0	-8	-5.66081548900504	-5.47793168173064	2.57257644061104	-8.0	-2.95586336346128	-8.0	-3.32163097801008	-9.40142585735959	1
0	-9.40142585735959	0	1.0	-8	-5.66081548900504	-5.47793168173064	2.57257644061104	-8.0	-2.95586336346128	-8.0	-3.32163097801008	-16.9444436236555	1
0	-2.00853293137093	0	0.75	-8	-3.00154913842334	-1.79044265647791	10.9403736117247	-3.25643134303368	-0.55859428185812	-4.02005217043738	-1.66275763200057	-4.96849396070932	1
1	-4.96849396070932	0	0.75	-8	-3.00154913842334	-1.79044265647791	10.9403736117247	-3.25643134303368	-0.55859428185812	-4.02005217043738	-1.66275763200057	-8.33673344669704	1
0	-4.5097373596202	0	1.0	-8	-2.92351684251538	-3.26591585771402	12.682981204966	-5.07772255025577	-2.47506473820372	-3.32163097801008	-2.60903512770246	-8.75030066705579	0
0	-8.75030066705579	0	1.0	-8	-2.92351684251538	-3.26591585771402	12.682981204966	-5.07772255025577	-2.47506473820372	-3.32163097801008	-2.60903512770246	-13.2325274603543	0
0	-4.35973042454677	0	1.0	-8	-3.04391181114703	-2.64678472274674	13.275928350786	-2.95586336346128	-2.27989415269284	-3.32163097801008	-2.74534700964538	-6.33033515349318	1
0	-6.33033515349318	0	1.0	-8	-3.04391181114703	-2.64678472274674	13.275928350786	-2.95586336346128	-2.27989415269284	-3.32163097801008	-2.74534700964538	-13.413364711208	1
1	-7.69709636514611	0	0.8	-8	-2.52144770230623	-2.96255886310219	11.6220085979396	-5.41705559072854	-1.41100704886624	-2.96165978456284	-1.94439255051526	-11.5180515638277	0
0	-11.5180515638277	0	0.8	-8	-2.52144770230623	-2.96255886310219	11.6220085979396	-5.41705559072854	-1.41100704886624	-2.96165978456284	-1.94439255051526	-15.0335755764589	0
1	-1.64084215768081	0	0.666666666666667	-8	-4.90452632801852	-4.67760627334914	1.02653922174171	-8.0	-1.35521254669829	-8.0	-1.80905265603704	-4.86401958276929	1
0	-4.86401958276929	0	0.666666666666667	-8	-4.90452632801852	-4.67760627334914	1.02653922174171	-8.0	-1.35521254669829	-8.0	-1.80905265603704	-11.10972310232	1
1	-5.74935016029088	0	1.0	-8	-4.33244914698165	-4.55977650071219	4.50104329653968	-8.0	-1.82736898122096	-8.0	-1.96941550760103	-6.77077086672109	0
0	-6.77077086672109	0	1.0	-8	-4.33244914698165	-4.55977650071219	4.50104329653968	-8.0	-1.82736898122096	-8.0	-1.96941550760103	-6.91150011118746	0
0	-2.88699272902486	0	0.75	-8	-2.3232687462573	-1.97210569242847	10.7827053240131	-2.22788597068232	-1.7215079678351	-2.62797311857118	-1.75281618538278	-6.35973636184815	1
1	-6.35973636184815	0	0.75	-8	-2.3232687462573	-1.97210569242847	10.7827053240131	-2.22788597068232	-1.7215079678351	-2.62797311857118	-1.75281618538278	-9.49568834990144	1
1	-3.82457800989097	0	1.0	-8	-5.12614050116927	-4.74915520849835	0.615224460689137	-8.0	-1.49831041699671	-8.0	-2.25228100233854	-4.51777433170747	1
0	-4.51777433170747	0	1.0	-8	-5.12614050116927	-4.74915520849835	0.615224460689137	-8.0	-1.49831041699671	-8.0	-2.25228100233854	-23.5340605563841	1
1	-0.538996500732687	0	0.5	-8	-4.91890241849243	-4.89879980768327	1.26056904185202	-8.0	-1.79759961536654	-8.0	-1.83780483698486	-6.87753863198943	1
0	-6.87753863198943	0	0.5	-8	-4.91890241849243	-4.89879980768327	1.26056904185202	-8.0	-1.79759961536654	-8.0	-1.83780483698486	-9.52673327382508	1
0	-3.57970877230821	0	0.666666666666667	-8	-5.41442825899142	-4.92427603430959	2.25190895534891	-8.0	-1.84855206861918	-8.0	-2.82885651798284	-4.65967136608935	1
1	-4.65967136608935	0	0.666666666666667	-8	-5.41442825899142	-4.92427603430959	2.25190895534891	-8.0	-1.84855206861918	-8.0	-2.82885651798284	-6.05594260140519	1
1	-3.71043738005499	1	0.25	-8	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-4.61452810824877	1
0	-4.61452810824877	1	0.25	-8	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-10.4340635718151	1
0	-7.92680652875951	0	0.666666666666667	-8	-2.07880545518298	-0.611950925575689	11.2700836831698	-1.5837985077923	0.359896656640923	-2.51848952827376	-1.63912138209219	-8.19548966742872	1
1	-8.19548966742872	0	0.666666666666667	-8	-2.07880545518298	-0.611950925575689	11.2700836831698	-1.5837985077923	0.359896656640923	-2.51848952827376	-1.63912138209219	-17.7271138644539	1
1	-6.3860662306473	0	0.666666666666667	-8	-5.25924476413688	-4.85492690295265	2.34445450881028	-8.0	-1.7098538059053	-8.0	-2.51848952827376	-8.16762995884536	1
0	-8.16762995884536	0	0.666666666666667	-8	-5.25924476413688	-4.85492690295265	2.34445450881028	-8.0	-1.7098538059053	-8.0	-2.51848952827376	-12.7219167563332	1
0	-3.99499586324237	0	0.75	-8	-2.41379538183145	-1.49402701762367	12.010401990578	-1.9939978343116	-0.904284710767109	-2.51848952827376	-2.31002826504542	-7.63900971555343	1
1	-7.63900971555343	0	0.75	-8	-2.41379538183145	-1.49402701762367	12.010401990578	-1.9939978343116	-0.904284710767109	-2.51848952827376	-2.31002826504542	-11.4376970406812	1
1	-8.61689212896928	0	0.6	-8	-2.47756210540961	-0.818458752295564	11.5389721647887	-1.7098538059053	-0.293290470090545	-2.53835121568318	-2.37584557227188	-9.1404226365588	1
0	-9.1404226365588	0	0.6	-8	-2.47756210540961	-0.818458752295564	11.5389721647887	-1.7098538059053	-0.293290470090545	-2.53835121568318	-2.37584557227188	-12.9959059013277	1
1	-0.321583624127462	0	0.75	-8	-2.8732725110124	-3.01024980802051	12.0110845925606	-3.91361933742742	-2.40649956327691	-3.09671861591956	-2.51967382772662	-0.87100547559877	1
0	-0.87100547559877	0	0.75	-8	-2.8732725110124	-3.01024980802051	12.0110845925606	-3.91361933742742	-2.40649956327691	-3.09671861591956	-2.51967382772662	-3.32685086020132	1
1	-2.76784777587644	0	1.0	-8	-2.89642086356157	-2.5760657245994	12.1926287491766	-2.88025636014011	-1.7098538059053	-3.24711686504262	-2.51848952827376	-7.7132847462712	1
0	-7.7132847462712	0	1.0	-8	-2.89642086356157	-2.5760657245994	12.1926287491766	-2.88025636014011	-1.7098538059053	-3.24711686504262	-2.51848952827376	-8.02760436491792	1
1	-4.59966704214293	0	1.0	-8	-5.29106224551503	-5.17077563710057	2.18820634849561	-8.0	-2.34155127420114	-8.0	-2.58212449103006	-5.03648502420471	1
0	-5.03648502420471	0	1.0	-8	-5.29106224551503	-5.17077563710057	2.18820634849561	-8.0	-2.34155127420114	-8.0	-2.58212449103006	-5.36864796555673	1
0	-6.30199286111718	0	0.75	-8	-2.85838011707099	-2.16558925882304	11.999252485313	-3.99338204804958	-0.669602909686471	-3.13094480491666	-2.61823073757345	-7.14537731630511	1
1	-7.14537731630511	0	0.75	-8	-2.85838011707099	-2.16558925882304	11.999252485313	-3.99338204804958	-0.669602909686471	-3.13094480491666	-2.61823073757345	-15.4313612691646	1
1	-2.04878607305503	1	0.333333333333333	-8	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-4.74589272827803	0
0	-4.74589272827803	1	0.333333333333333	-8	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-6.5574930878826	0
1	-3.70358180117043	0	0.75	-8	-1.94421613481502	-2.1917487489783	12.1897452338119	-4.5859629087819	0.957983115154003	-2.72191699796057	-0.396581223764931	-4.60767252936422	1
0	-4.60767252936422	0	0.75	-8	-1.94421613481502	-2.1917487489783	12.1897452338119	-4.5859629087819	0.957983115154003	-2.72191699796057	-0.396581223764931	-10.1626604805638	1
1	-3.75712175377598	0	1.0	-8	-3.98448082833752	-3.56477338006726	6.57576645133887	-8.0	-0.182731039660905	-8.0	-1.02516922890189	-4.66121248196977	0
0	-4.66121248196977	0	1.0	-8	-3.98448082833752	-3.56477338006726	6.57576645133887	-8.0	-0.182731039660905	-8.0	-1.02516922890189	-10.4807479455361	0
1	-5.07424571364421	0	1.0	-8	-2.12271716878556	-1.95830212517868	13.3852715048506	-2.85475824824214	-0.182731039660905	-2.93524660628374	-1.02516922890189	-5.97833644183799	1
0	-5.97833644183799	0	1.0	-8	-2.12271716878556	-1.95830212517868	13.3852715048506	-2.85475824824214	-0.182731039660905	-2.93524660628374	-1.02516922890189	-11.3876711641907	1
1	-5.76284422572047	0	0.666666666666667	-8	-5.21349729122023	-4.79708988126898	1.46699658191562	-8.0	-1.59417976253797	-8.0	-2.42699458244047	-6.66693495391425	0
0	-6.66693495391425	0	0.666666666666667	-8	-5.21349729122023	-4.79708988126898	1.46699658191562	-8.0	-1.59417976253797	-8.0	-2.42699458244047	-12.4864704174806	0
1	-7.18038454824403	0	0.5	-8	-4.19829061188247	-3.56792685495563	2.44706383991923	-8.0	0.864146290088749	-8.0	-0.396581223764931	-8.08447527643781	0
0	-8.08447527643781	0	0.5	-8	-4.19829061188247	-3.56792685495563	2.44706383991923	-8.0	0.864146290088749	-8.0	-0.396581223764931	-13.9040107400042	0
1	-2.26139542541584	0	1.0	-8	-3.98680527839521	-4.2984418574254	6.57577445212545	-8.0	-0.182731039660905	-8.0	-1.02516922890189	-5.05910859127577	0
0	-5.05910859127577	0	1.0	-8	-3.98680527839521	-4.2984418574254	6.57577445212545	-8.0	-0.182731039660905	-8.0	-1.02516922890189	-10.8786440548421	0
1	-1.36638061268553	1	0.333333333333333	-8	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-3.34786936762863	1
0	-3.34786936762863	1	0.333333333333333	-8	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-10.5350663491288	1
0	-14.100611612626	0	0.8	-8	-2.64314487065713	-3.20917527515025	12.6245220158257	-6.01966562259765	0.864146290088749	-4.06361113285042	-0.396581223764931	-14.1759995039875	0
0	-14.1759995039875	0	0.8	-8	-2.64314487065713	-3.20917527515025	12.6245220158257	-6.01966562259765	0.864146290088749	-4.06361113285042	-0.396581223764931	-15.6677246003417	0
0	-15.3046178613626	0	0.8	-8	-2.51320792730596	-1.84074703411471	12.6721389254764	-3.19455164896654	0.613355315859473	-3.05814211394805	-1.35654178589891	-15.3800057527242	0
0	-15.3800057527242	0	0.8	-8	-2.51320792730596	-1.84074703411471	12.6721389254764	-3.19455164896654	0.613355315859473	-3.05814211394805	-1.35654178589891	-16.8717308490783	0
1	-5.25866249221658	0	1.0	-8	-2.20074079769433	-1.3001825313485	13.4271768012013	-2.27642861806647	-0.182731039660905	-2.93531400834912	-1.02516922890189	-6.16275322041037	1
0	-6.16275322041037	0	1.0	-8	-2.20074079769433	-1.3001825313485	13.4271768012013	-2.27642861806647	-0.182731039660905	-2.93531400834912	-1.02516922890189	-10.542765198946	1
1	-4.62515575338795	0	0.666666666666667	-8	-5.34090233243617	-5.0376178859234	2.71001089792998	-8.0	-2.07523577184679	-8.0	-2.68180466487235	-5.52924648158173	1
0	-5.52924648158173	0	0.666666666666667	-8	-5.34090233243617	-5.0376178859234	2.71001089792998	-8.0	-2.07523577184679	-8.0	-2.68180466487235	-11.3487819451481	1
1	-2.89304616746378	0	0.75	-8	-1.94857001363465	-3.39964193313701	12.62177667592	-6.37654965566638	0.957983115154003	-3.09052395310261	-0.396581223764931	-6.16267864582793	1
0	-6.16267864582793	0	0.75	-8	-1.94857001363465	-3.39964193313701	12.62177667592	-6.37654965566638	0.957983115154003	-3.09052395310261	-0.396581223764931	-11.9822141093943	1
1	-4.59331049704146	0	0.666666666666667	-8	-4.19829061188247	-3.56792685495563	2.44706383991923	-8.0	0.864146290088749	-8.0	-0.396581223764931	-5.49740122523525	0
0	-5.49740122523525	0	0.666666666666667	-8	-4.19829061188247	-3.56792685495563	2.44706383991923	-8.0	0.864146290088749	-8.0	-0.396581223764931	-11.3169366888016	0
0	-7.94668620011884	0	1.0	-8	-3.98448082833752	-3.56477338006726	6.57576645133887	-8.0	-0.182731039660905	-8.0	-1.02516922890189	-8.57102650233896	0
1	-8.57102650233896	0	1.0	-8	-3.98448082833752	-3.56477338006726	6.57576645133887	-8.0	-0.182731039660905	-8.0	-1.02516922890189	-8.85077692831263	0
1	-4.41422627463338	0	1.0	-8	-3.98448082833752	-3.56477338006726	6.57576645133887	-8.0	-0.182731039660905	-8.0	-1.02516922890189	-5.31831700282716	0
0	-5.31831700282716	0	1.0	-8	-3.98448082833752	-3.56477338006726	6.57576645133887	-8.0	-0.182731039660905	-8.0	-1.02516922890189	-6.34096115395594	0
1	-4.78073361976942	0	1.0	-8	-4.58507773183587	-4.21834980437227	5.45776508197428	-8.0	-2.14346031257592	-8.0	-2.82695993939696	-5.6848243479632	0
0	-5.6848243479632	0	1.0	-8	-4.58507773183587	-4.21834980437227	5.45776508197428	-8.0	-2.14346031257592	-8.0	-2.82695993939696	-11.5043598115295	0
1	-7.9066211063023	0	1.0	-8	-4.52423664344804	-3.97585929665091	5.73031834586338	-8.0	-1.41598878941185	-8.0	-2.64443667423344	-8.81071183449608	0
0	-8.81071183449608	0	1.0	-8	-4.52423664344804	-3.97585929665091	5.73031834586338	-8.0	-1.41598878941185	-8.0	-2.64443667423344	-14.6302472980624	0
1	-6.34552609171765	0	0.666666666666667	-8	-5.17236037236234	-4.62860812544239	1.10341293801592	-8.0	-1.25721625088478	-8.0	-2.34472074472468	-7.24961681991143	0
0	-7.24961681991143	0	0.666666666666667	-8	-5.17236037236234	-4.62860812544239	1.10341293801592	-8.0	-1.25721625088478	-8.0	-2.34472074472468	-13.0691522834778	0
1	-5.90123715219207	0	0.75	-8	-2.08652890167367	-2.1273935981045	12.5589044543404	-4.7125945326153	-0.182731039660905	-2.93524660628374	-1.02516922890189	-6.80532788038586	0
0	-6.80532788038586	0	0.75	-8	-2.08652890167367	-2.1273935981045	12.5589044543404	-4.7125945326153	-0.182731039660905	-2.93524660628374	-1.02516922890189	-9.14473807855529	0
1	-4.62780660293846	0	1.0	-8	-2.16814518636733	-1.60064722996802	12.9475405986435	-2.34278203217668	-0.182731039660905	-2.93531400834912	-1.02516922890189	-5.25077335029135	1
0	-5.25077335029135	0	1.0	-8	-2.16814518636733	-1.60064722996802	12.9475405986435	-2.34278203217668	-0.182731039660905	-2.93531400834912	-1.02516922890189	-5.53189733113225	1
1	-2.89897691692929	0	0.666666666666667	-8	-5.13494502450539	-4.99562152275209	1.50408709200321	-8.0	-1.99124304550418	-8.0	-2.26989004901078	-3.80306764512307	0
0	-3.80306764512307	0	0.666666666666667	-8	-5.13494502450539	-4.99562152275209	1.50408709200321	-8.0	-1.99124304550418	-8.0	-2.26989004901078	-9.62260310868941	0
1	-3.16820027716559	0	0.666666666666667	-8	-4.19829061188247	-3.521008442423	2.44706383991923	-8.0	0.957983115154003	-8.0	-0.396581223764931	-4.07229100535937	1
