Label	f0	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13
0	-12.4235402024827	0	1.0	-8	-2.93150233808642	-2.31242558410664	11.7026557150408	-2.672097646508	-1.80143729986047	-3.21659165095182	-2.73890620615544	-14.1885849357784	0	1
0	-14.1885849357784	0	1.0	-8	-2.93150233808642	-3.09562487848782	11.7026557150408	-4.15103518300401	-2.46374180595145	-3.21659165095182	-2.73890620615544	-17.4116902501704	0	1
0	-7.67815231132815	0	0.75	-8	-2.04876235319287	-1.34587245736591	11.9172581739951	-2.07411528801617	-0.154901953998684	-3.13780185082113	-0.268845304394147	-8.96058970511718	0	4
0	-8.96058970511718	0	1.0	-8	-3.23865941956216	-2.39234001770812	12.3115061387133	-3.41154262928568	-1.80860013008288	-3.58266392221881	-2.73963990436334	-10.4096677983643	0	2
1	-10.4096677983643	0	0.75	-8	-2.04876235319287	-2.5176593365211	11.9172581739951	-5.58947592548175	-0.154901953998684	-3.13780185082113	-0.268845304394147	-11.1695267703034	0	4
0	-11.1695267703034	0	0.75	-8	-2.04876235319287	-1.65424101054384	11.9172581739951	-2.99922094754996	-0.154901953998684	-3.13780185082113	-0.268845304394147	-11.6921051921533	0	4
0	-11.6921051921533	0	1.0	-8	-3.23865941956216	-3.27118017707452	12.3115061387133	-5.58947592548175	-1.80860013008288	-3.58266392221881	-2.73963990436334	-12.4519641640925	0	2
1	-4.23043873217383	0	1.0	-8	-2.74431320012073	-2.41017701794972	11.2340215039645	-2.70345190435859	-2.06911234218023	-3.1927352797645	-2.17609060761686	-7.15043236413491	0	4
0	-7.15043236413491	0	1.0	-8	-3.30422459411323	-3.05922867310773	11.2756677495006	-4.01626730765425	-2.45796680731035	-3.85582478959435	-2.86411371298084	-7.33134143702289	0	2
0	-7.33134143702289	0	1.0	-8	-2.74431320012073	-2.10385817738881	11.2340215039645	-2.70345190435859	-1.53901028562761	-3.1927352797645	-2.17609060761686	-10.251335068984	0	4
0	-10.251335068984	0	1.0	-8	-3.30422459411323	-2.75290983254682	11.2756677495006	-4.01626730765425	-1.53901028562761	-3.85582478959435	-2.86411371298084	-18.9654126362613	0	2
0	-18.9654126362613	0	1.0	-8	-2.73002046031833	-1.81798705929735	11.2611098323324	-2.45796680731035	-0.926882028401483	-3.14985706035729	-2.17609060761686	-21.8025232386124	0	4
1	-4.23043873217383	0	1.0	-8	-2.65405126520774	-2.31053359218194	11.3217686488893	-2.70345190435859	-1.77018206487686	-3.1927352797645	-1.90530480287787	-6.83128284503683	0	4
0	-6.83128284503683	0	1.0	-8	-3.1376636127792	-2.7825951950256	11.4008889541542	-3.18636687340784	-2.45796680731035	-3.35614184559226	-2.86411371298084	-7.33134143702289	0	2
0	-7.33134143702289	0	1.0	-8	-2.65405126520774	-2.00421475162102	11.3217686488893	-2.70345190435859	-1.53901028562761	-3.1927352797645	-1.90530480287787	-9.93218554988589	0	4
0	-9.93218554988589	0	1.0	-8	-3.1376636127792	-2.47627635446468	11.4008889541542	-3.18636687340784	-1.53901028562761	-3.35614184559226	-2.86411371298084	-18.9654126362613	0	2
0	-18.9654126362613	0	1.0	-8	-2.63975852540533	-1.71834363352957	11.3488569772573	-2.45796680731035	-0.926882028401483	-3.14985706035729	-1.90530480287787	-21.5662567491243	0	4
1	-4.23043873217383	0	1.0	-8	-3.05477733138808	-2.64754489431412	12.1812651140539	-2.92369473378312	-2.45796680731035	-3.19449275949508	-2.86411371298084	-7.33134143702289	0	2
0	-7.33134143702289	0	1.0	-8	-3.05477733138808	-2.41780576389344	12.1812651140539	-2.92369473378312	-1.53901028562761	-3.19449275949508	-2.86411371298084	-8.03493211395193	0	2
0	-8.03493211395193	0	0.75	-8	-2.78153752269752	-2.28405046915989	11.4670115054098	-2.70345190435859	-1.69073269581072	-3.1927352797645	-2.28776357534723	-11.135834818801	0	4
0	-11.135834818801	0	0.75	-8	-2.78153752269752	-1.97773162859897	11.4670115054098	-2.70345190435859	-1.53901028562761	-3.1927352797645	-2.28776357534723	-11.5753139531099	0	4
0	-11.5753139531099	0	1.0	-8	-3.05149167591753	-2.64389087830057	12.1955534764207	-2.92369473378312	-2.45796680731035	-3.19449275949508	-2.86411371298084	-11.7099615236816	0	2
1	-4.11677732770835	0	0.75	-8	-2.48551545758269	-2.19526048484457	10.709453794209	-2.92369473378312	-1.20411991344025	-3.19449275949508	-1.39793990027215	-7.21768003255741	0	2
0	-7.21768003255741	0	0.75	-8	-2.48551545758269	-1.88894164428366	10.709453794209	-2.92369473378312	-1.20411991344025	-3.19449275949508	-1.39793990027215	-8.04022793255121	0	2
0	-8.04022793255121	0	0.75	-8	-2.91718317174592	-2.57357504942244	11.1923752584284	-2.70345190435859	-2.45796680731035	-3.1927352797645	-2.69470052249241	-9.21370697398035	0	4
0	-9.21370697398035	0	1.0	-8	-2.98212704945061	-2.61760022582405	12.0894482557023	-2.92369473378312	-2.38528745784414	-3.19449275949508	-2.67716644556203	-11.1411306374003	0	2
0	-11.1411306374003	0	0.75	-8	-2.91718317174592	-2.26725620886152	11.1923752584284	-2.70345190435859	-1.53901028562761	-3.1927352797645	-2.69470052249241	-11.5963001192161	0	4
1	-0.436916427720035	0	1.0	-8	-2.62624155892298	-2.42020538469733	9.70087254111853	-2.45777143536348	-2.38263933403119	-2.63296130287686	-2.61952181496911	-232.145578948437	0	5
0	-232.145578948437	1	0.5	-8	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-237.187560084188	0	5
0	-237.187560084188	0	1.0	-8	-5.30976090748455	-5.22888571768174	0.993385867133123	-8.0	-2.45777143536348	-8.0	-2.61952181496911	-237.187560084188	0	5
1	-1.38038165665844	1	0.5	-8	-3.63533930903036	-3.69622313972182	9.64345267648619	-3.69622313972182	-3.69622313972182	-3.63533930903036	-3.63533930903036	-4.53274690099891	0	2
0	-4.53274690099891	0	1.0	-8	-2.83899358954903	-2.22219399584826	12.0861015426848	-2.8397864262883	-1.60460156540822	-3.05871277608847	-2.61927440300959	-11.1144728974167	0	2
0	-11.1144728974167	0	1.0	-8	-2.83899358954903	-2.91900574792959	12.0861015426848	-2.99822506957089	-2.8397864262883	-3.05871277608847	-2.61927440300959	-11.555253567379	0	2
0	-11.555253567379	0	1.0	-8	-2.85410153875777	-3.18408337113017	12.088375717375	-3.77727666426373	-2.59089007799661	-3.08892867450594	-2.61927440300959	-12.950641514413	0	2
0	-12.950641514413	0	1.0	-8	-2.85235693974665	-2.66873372638819	12.0946595078691	-2.74657737477977	-2.59089007799661	-3.0854394764837	-2.61927440300959	-14.3353241165652	0	1
1	-1.95777306395742	0	1.0	-8	-2.37503461573297	-2.36408125409724	9.95536554902169	-2.48584086872066	-2.24232163947382	-2.39923251375039	-2.35083671771554	-3.40274656864898	0	5
0	-3.40274656864898	1	0.5	-8	-1.83250861740206	-0.942008015145632	8.60205999132796	-0.942008015145632	-0.942008015145632	-1.83250861740206	-1.83250861740206	-231.623363329287	0	5
0	-231.623363329287	1	0.5	-8	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-236.029495136346	0	5
0	-236.029495136346	0	1.0	-8	-5.1996162568752	-5.12116081973691	0.885426005821071	-8.0	-2.24232163947382	-8.0	-2.39923251375039	-237.778077922345	0	5
0	-237.778077922345	0	1.0	-8	-5.1996162568752	-5.12116081973691	0.885426005821071	-8.0	-2.24232163947382	-8.0	-2.39923251375039	-239.387311341029	0	5
1	-4.61661233442792	0	1.0	-8	-2.67266948619428	-1.99280609616699	11.1531977150887	-2.13487401108968	-1.85073818124431	-3.06176356307296	-2.28357540931559	-6.28878448566306	0	4
0	-6.28878448566306	0	1.0	-8	-2.67266948619428	-3.17922889663268	11.1531977150887	-4.22358378217568	-2.13487401108968	-3.06176356307296	-2.28357540931559	-7.70879932680984	0	4
0	-7.70879932680984	0	1.0	-8	-2.67266948619428	-2.82579162290527	11.1531977150887	-3.51670923472086	-2.13487401108968	-3.06176356307296	-2.28357540931559	-8.46704377096396	0	4
0	-8.46704377096396	0	1.0	-8	-2.67266948619428	-2.65751249831467	11.1531977150887	-3.18015098553966	-2.13487401108968	-3.06176356307296	-2.28357540931559	-9.16118042062365	0	4
0	-9.16118042062365	0	1.0	-8	-3.16312670046279	-3.17970523801308	11.1589886513636	-4.50867229478185	-1.85073818124431	-3.26448983785262	-3.06176356307296	-10.8333525718588	0	2
1	-0.354797710931233	1	1.0	-8	-3.32235004796257	-2.86170583564124	10.1335389083702	-2.86170583564124	-2.86170583564124	-3.32235004796257	-3.32235004796257	-230.258509299405	0	1
0	-230.258509299405	1	1.0	-8	8.77815125038364	8.77815125038364	8.77815125038364	8.77815125038364	8.77815125038364	8.77815125038364	8.77815125038364	-235.957540172529	0	1
0	-235.957540172529	1	1.0	-8	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-236.562763776254	0	1
0	-236.562763776254	1	1.0	-8	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-236.996312743226	0	1
0	-236.996312743226	1	1.0	-8	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-241.21446948805	0	1
1	-1.29928298413026	1	0.333333333333333	-8	0.771520671824777	1.51188335894103	9.81291335664286	1.51188335894103	1.51188335894103	0.771520671824777	0.771520671824777	-22.091248543836	0	1
0	-22.091248543836	0	1.0	-8	-2.37611943635331	-2.36603291606563	12.367033951056	-4.6936701801409	-0.315015632918247	-2.65720117402467	-1.86848381200732	-26.4440149551662	0	1
0	-26.4440149551662	0	0.666666666666667	-8	-1.97303770612527	-1.81131948655792	11.7163315467447	-3.3076233401976	-0.315015632918247	-2.07759160024322	-1.86848381200732	-32.2212526346926	0	1
0	-32.2212526346926	0	1.0	-8	-2.37056327999592	-2.2225175833018	12.3670202865064	-4.11153117949487	-0.315015632918247	-2.65780396248827	-1.86848381200732	-32.2261672693404	0	1
0	-32.2261672693404	0	1.0	-8	-2.37611943635331	-2.16257840559499	12.367033951056	-4.08330664872898	-0.315015632918247	-2.65720117402467	-1.86848381200732	-39.3520220680574	0	1
1	-0.319511150115719	1	0.25	-8	-2.58173314413047	-2.44861677469468	9.65321251377534	-2.44861677469468	-2.44861677469468	-2.58173314413047	-2.58173314413047	-2.23001440015921	0	3
0	-2.23001440015921	0	0.75	-8	-2.43686893814442	-1.95373771859941	11.8576508539101	-2.68943004054037	-0.676693589224455	-3.27565370898452	-1.1903316309247	-2.56400493037206	0	1
0	-2.56400493037206	0	0.5	-8	-2.15238422577783	-1.62819949071652	10.7186373987051	-2.57970539220858	-0.676693589224455	-3.11443682063097	-1.1903316309247	-3.72935557622845	0	2
0	-3.72935557622845	0	0.75	-8	-2.97285080250567	-2.43075340198167	12.3645941572297	-2.7988554547663	-1.80397471063834	-3.27565370898452	-2.55570002755285	-11.4682949826168	0	1
0	-11.4682949826168	0	0.5	-8	-2.71448034067393	-3.24519726364891	11.7918539519914	-4.68641981665948	-1.80397471063834	-2.87326065379501	-2.55570002755285	-18.615246505271	0	3
1	-7.25212996105324	0	0.6	-8	-3.01667054270142	-2.04789935821453	11.2952693981681	-2.44650488635018	-1.84581522684742	-3.55103081830187	-2.61673768926403	-7.28182927547919	0	2
0	-7.28182927547919	0	0.6	-8	-3.02047875226899	-2.35596036125173	10.5689437490703	-3.37068789546178	-1.84581522684742	-3.56245544700458	-2.61673768926403	-11.240220939879	0	1
0	-11.240220939879	0	0.8	-8	-3.05959769580468	-2.41340280930643	12.2629735657177	-2.68943004054037	-1.84581522684742	-3.62552112859936	-2.61673768926403	-11.5818734515141	0	1
0	-11.5818734515141	0	0.6	-8	-3.09477752072592	-2.35030757267465	11.6993165765452	-2.67347964937983	-1.84581522684742	-3.62552112859936	-2.61673768926403	-12.9407441927101	0	2
0	-12.9407441927101	0	0.6	-8	-3.01667054270142	-1.93401664898389	11.2952693981681	-2.44650488635018	-1.5041670991555	-3.55103081830187	-2.61673768926403	-12.970443507136	0	2
0	-3.86674225440135	0	1.0	-8	-2.7358025949317	-2.29019279692098	12.0889140978658	-2.68943004054037	-1.94014241273028	-3.27565370898452	-2.34635201031842	-4.08399549916836	0	1
0	-4.08399549916836	0	0.666666666666667	-8	-2.77743357060486	-2.32611438253147	11.0232885494802	-2.71208635233265	-1.94014241273028	-3.20851513089129	-2.34635201031842	-8.49823339468921	0	2
1	-8.49823339468921	0	0.666666666666667	-8	-2.56530156792575	-1.76123527676731	10.4610511834038	-2.63209256577865	-0.890377987755966	-2.78425112553308	-2.34635201031842	-8.71548663945622	0	1
0	-8.71548663945622	0	0.666666666666667	-8	-2.77743357060486	-1.80123217004431	11.0232885494802	-2.71208635233265	-0.890377987755966	-3.20851513089129	-2.34635201031842	-17.5132621625354	0	2
0	-17.5132621625354	0	0.666666666666667	-8	-2.77743357060486	-3.33597796931263	11.0232885494802	-4.73181352589498	-1.94014241273028	-3.20851513089129	-2.34635201031842	-20.2245305890316	0	2
0	-9.29401681955385	0	0.8	-8	-2.49851706649378	-2.39246690644248	12.0614161537547	-3.84103552837298	-1.23268402699957	-3.13094480491666	-1.96262643471156	-9.40635480309816	0	1
1	-9.40635480309816	0	0.8	-8	-2.49851706649378	-1.79574758911809	12.0614161537547	-2.50279573154578	-1.23268402699957	-3.13094480491666	-1.96262643471156	-11.5046133320669	0	1
0	-11.5046133320669	0	0.8	-8	-2.49851706649378	-1.75907754933881	12.0614161537547	-2.50279573154578	-1.23268402699957	-3.13094480491666	-1.96262643471156	-11.7416856378067	0	1
0	-11.7416856378067	0	0.6	-8	-2.57086536634719	-1.72269755356469	11.6430807854699	-2.50279573154578	-1.23268402699957	-3.13094480491666	-1.96262643471156	-11.8247685693665	0	1
0	-11.8247685693665	0	0.8	-8	-2.63408624740906	-2.76147933831525	11.9676108910725	-3.84103552837298	-1.99335233885158	-3.27565370898452	-2.36019425430482	-11.9371065529108	0	1
0	-3.81443790758061	0	0.75	-8	-2.79028196712648	-2.32970083231447	12.6527590558393	-2.68943004054037	-2.1115075311301	-3.27565370898452	-2.49146006267222	-3.87965581687176	0	1
1	-3.87965581687176	0	1.0	-8	-2.82176469463942	-2.26352342604831	13.2286313877841	-2.68943004054037	-1.66490963783905	-3.27565370898452	-2.4793996837398	-7.55652993801039	0	1
0	-7.55652993801039	0	0.75	-8	-2.79028196712648	-2.17164858041081	12.6527590558393	-2.68943004054037	-1.63735077541913	-3.27565370898452	-2.49146006267222	-10.5721332297299	0	1
0	-10.5721332297299	0	0.75	-8	-2.7174547488351	-2.244512723004	12.1925731673245	-2.68943004054037	-1.66490963783905	-3.27565370898452	-2.39731085378099	-13.2326010335255	0	1
0	-13.2326010335255	0	0.75	-8	-2.79028196712648	-3.37680412946195	12.6527590558393	-5.32947481671538	-2.1115075311301	-3.27565370898452	-2.49146006267222	-13.2978189428166	0	1
1	-2.17588342733229	0	1.0	-8	-2.63039011998091	-2.10996332387527	12.5270638939791	-2.68943004054037	-1.26095055511576	-3.27565370898452	-1.69844127000051	-14.7995296926799	0	1
0	-14.7995296926799	0	1.0	-8	-2.63039011998091	-2.26201034700648	12.5270638939791	-3.11098382407059	-1.26095055511576	-3.27565370898452	-1.69844127000051	-15.7568720627821	0	1
0	-15.7568720627821	0	1.0	-8	-2.63039011998091	-2.48260990300122	12.5270638939791	-3.99338204804958	-1.26095055511576	-3.27565370898452	-1.69844127000051	-20.7763667617115	0	1
0	-20.7763667617115	0	1.0	-8	-2.63138319004033	-2.65504576331094	12.5270780090357	-4.86975979828302	-1.26095055511576	-3.2796259892222	-1.69844127000051	-22.77695508624	0	1
0	-22.77695508624	0	1.0	-8	-2.63115299347173	-2.75183592395461	12.5270693397063	-5.07028613186313	-1.26095055511576	-3.27565370898452	-1.69844127000051	-29.5282922381106	0	1
0	-4.58560299141079	0	0.75	-8	-2.56250850895351	-2.26452511308917	12.243553940064	-3.15685168767419	-0.94729361105294	-3.27565370898452	-1.35355894892745	-4.62196209549401	0	1
0	-4.62196209549401	0	0.5	-8	-2.04152423278615	-1.62370394199048	10.1237656931168	-2.30011427292803	-0.94729361105294	-2.72948951664484	-1.35355894892745	-4.8938623127502	0	1
1	-4.8938623127502	0	0.5	-8	-1.90201865866319	-1.33168586932891	9.8349372512449	-1.71607812760487	-0.94729361105294	-2.45047836839892	-1.35355894892745	-7.19483495325592	0	1
0	-7.19483495325592	0	0.75	-8	-2.81365046949376	-2.97173287654812	11.775245720971	-5.27847497805105	-0.94729361105294	-3.8117387505693	-1.35355894892745	-10.0624176125248	0	1
0	-10.0624176125248	0	0.75	-8	-2.56250850895351	-1.67982207064903	12.243553940064	-2.68943004054037	-0.94729361105294	-3.27565370898452	-1.35355894892745	-10.3663929497885	0	1
1	-0.595395297555083	0	0.5	-8	-3.34066522150197	-2.90761534827273	10.9536013816682	-3.12580065600509	-2.68943004054037	-3.40567673401943	-3.27565370898452	-4.18744186243026	0	1
0	-4.18744186243026	0	0.5	-8	-2.76184845368228	-2.4898999396553	10.5752400611352	-2.66695952016603	-2.31284035914457	-2.82181427656751	-2.70188263079706	-8.52632311375842	0	1
0	-8.52632311375842	0	0.75	-8	-3.13171268110962	-2.60268587531656	11.3686749136465	-2.68943004054037	-2.53941745331652	-3.27565370898452	-3.00511732365854	-8.82582032755273	0	1
0	-8.82582032755273	0	0.5	-8	-2.71013071809788	-1.94635386400495	10.5769653303838	-2.58062647496287	-1.31208125304703	-2.7738895945168	-2.64637184167896	-9.18419241750121	0	1
