Label	f0	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16
0	-32.2212526346926	0	1.0	-8	-2.37056327999592	-2.2225175833018	12.3670202865064	-4.11153117949487	-0.315015632918247	-2.65780396248827	-1.86848381200732	-32.2261672693404	0	1	-10	-10	-14.5091421431342
0	-32.2261672693404	0	1.0	-8	-2.37611943635331	-2.16257840559499	12.367033951056	-4.08330664872898	-0.315015632918247	-2.65720117402467	-1.86848381200732	-39.3520220680574	0	1	-10	-10	-14.372301561529
0	-0.00519481687710402	0	0.5	-8	-2.26736250678957	-2.02981070587898	10.3120378655728	-2.69789367559033	-1.36172773616764	-2.94813787652252	-1.58658713705662	-0.339185347089949	0	1	-10	-10	-6.25420916669476
0	-0.339185347089949	0	0.5	-8	-2.35051197884379	-1.97071656418811	10.7670924052091	-2.57970539220858	-1.36172773616764	-3.11443682063097	-1.58658713705662	-2.7109341946025	0	2	-10	0.0656099336273669	-5.83229935401048
0	-2.7109341946025	0	0.75	-8	-3.38950161634109	-2.84071380926057	11.9246271601354	-3.03385593247506	-2.68943004054037	-3.80565246905911	-3.08719867097965	-3.83534503747475	0	1	0.592296810638778	-10	-1.84024670960502
1	-0.0884849135720717	0	0.5	-8	-2.54670922601973	-2.25387952942002	10.4832492059839	-2.69789367559033	-1.80986538324971	-2.94813787652252	-2.14528057551693	-0.422475443784917	0	1	-10	0.323238011005897	-4.92653831675079
0	-0.422475443784917	0	0.5	-8	-2.62985869807395	-2.19478538772915	10.9383037456202	-2.57970539220858	-1.80986538324971	-3.11443682063097	-2.14528057551693	-1.41031809231277	0	2	-10	0.422182528773231	-2.13630961818002
0	-1.41031809231277	0	0.75	-8	-3.03418504796146	-2.62049402112194	12.4936408054236	-2.7988554547663	-2.37319656805916	-3.27565370898452	-2.73970276392021	-2.53472893518502	0	1	-10	0.206697486983269	-2.01839233931777
0	-2.40436220446956	0	0.5	-8	-3.09241777805811	-2.72040634773201	10.3516284885967	-2.74291901987368	-2.69789367559033	-3.23669767959371	-2.94813787652252	-2.66309065154776	0	1	-10	-10	-6.65245562472643
1	-2.66309065154776	0	0.5	-8	-3.17850733500584	-2.63745209184954	11.6145651982346	-2.79560891124701	-2.47929527245206	-3.52510128658991	-2.83191338342177	-2.73835273468241	0	1	-10	-10	-5.08312866007752
1	-2.66309065154776	0	0.5	-8	-3.17850733500584	-2.63745209184954	11.6145651982346	-2.79560891124701	-2.47929527245206	-3.52510128658991	-2.83191338342177	-2.73835273468241	0	1	-10	-10	-5.08312866007752
0	-0.574285977683217	1	0.2	-8	-1.53571582091993	-1.56229270599851	8.47712125471966	-1.56229270599851	-1.56229270599851	-1.53571582091993	-1.53571582091993	-1.26011432438938	0	3	-10	0.710166889508305	4.99971355181845
1	-1.26011432438938	0	0.6	-8	-2.61629170716811	-2.22336612202866	11.8295022365078	-2.69789367559033	-1.95324603077226	-2.94813787652252	-2.39197929195589	-1.59410485460223	0	1	-10	0.169661293351765	-3.17999569672627
0	-1.59410485460223	0	0.6	-8	-2.67172468853759	-2.18397002756807	12.1328719295987	-2.57970539220858	-1.95324603077226	-3.11443682063097	-2.39197929195589	-2.6761452485797	0	2	-10	0.169661293351765	0.653885951968386
1	-0.70957282371172	1	0.5	-8	-2.52446679312099	-2.4580967703646	8.95424250943932	-2.4580967703646	-2.4580967703646	-2.52446679312099	-2.52446679312099	-6.13010882576187	0	1	-10	0.235454988764953	4.72611158764338
0	-6.13010882576187	0	1.0	-8	-2.87908996224096	-2.07583074215221	12.2442537665368	-2.68943004054037	-1.46223144376405	-3.27565370898452	-2.4825262154974	-9.29025354328392	0	1	-10	-10	0.911647169752304
0	-9.29025354328392	0	1.0	-8	-2.87908996224096	-2.83815473911544	12.2442537665368	-2.98687943769051	-2.68943004054037	-3.27565370898452	-2.4825262154974	-9.72540047986808	0	1	-10	-10	-11.7282994307675
0	-9.29401681955385	0	0.8	-8	-2.49851706649378	-2.39246690644248	12.0614161537547	-3.84103552837298	-1.23268402699957	-3.13094480491666	-1.96262643471156	-9.40635480309816	0	1	-10	-10	-8.77259277576764
1	-9.40635480309816	0	0.8	-8	-2.49851706649378	-1.79574758911809	12.0614161537547	-2.50279573154578	-1.23268402699957	-3.13094480491666	-1.96262643471156	-11.5046133320669	0	1	-10	-10	-0.0639969182618736
1	-9.40635480309816	0	0.8	-8	-2.49851706649378	-1.79574758911809	12.0614161537547	-2.50279573154578	-1.23268402699957	-3.13094480491666	-1.96262643471156	-11.5046133320669	0	1	-10	-10	-0.0639969182618736
1	0.0	1	0.5	-8	-1.37106776030495	-1.21748387268693	8.30102999566398	-1.21748387268693	-1.21748387268693	-1.37106776030495	-1.37106776030495	-8.81894371441162	0	1	-10	0.690668890131803	10.188512137796
0	-8.81894371441162	0	1.0	-8	-2.86434680056528	-3.52639565683139	12.0454734933103	-4.36336127312241	-2.68943004054037	-3.27565370898452	-2.45303989214603	-19.325590721428	0	1	0.507661845881901	-10	-11.6651961462506
0	-19.325590721428	0	1.0	-8	-2.86633294068411	-3.40767109779156	12.0455017234235	-4.86975979828302	-1.94558239730011	-3.2796259892222	-2.45303989214603	-27.4194270487908	0	1	-10	-10	-14.1203877669016
1	-2.17588342733229	0	1.0	-8	-2.63039011998091	-2.10996332387527	12.5270638939791	-2.68943004054037	-1.26095055511576	-3.27565370898452	-1.69844127000051	-14.7995296926799	0	1	-10	-10	8.89958498771657
0	-14.7995296926799	0	1.0	-8	-2.63039011998091	-2.26201034700648	12.5270638939791	-3.11098382407059	-1.26095055511576	-3.27565370898452	-1.69844127000051	-15.7568720627821	0	1	-10	-10	-11.432993741686
0	-15.7568720627821	0	1.0	-8	-2.63039011998091	-2.48260990300122	12.5270638939791	-3.99338204804958	-1.26095055511576	-3.27565370898452	-1.69844127000051	-20.7763667617115	0	1	-10	-10	-13.1259240763463
0	-7.77077625699791	0	1.0	-8	-2.85432017231572	-2.21075834756015	12.7208702526393	-2.68943004054037	-1.90089318337734	-3.27565370898452	-2.43589052622487	-10.1626269967142	0	1	-10	-10	-9.37810772583367
0	-10.1626269967142	0	0.75	-8	-2.59075674552486	-1.77805122544679	11.9544301462381	-2.07411528801617	-1.35914520494686	-3.13780185082113	-2.19857785952859	-10.502291744034	0	1	-10	-10	-4.97606791496636
1	-10.502291744034	0	1.0	-8	-2.85432017231572	-3.08959850692655	12.7208702526393	-5.58947592548175	-1.90089318337734	-3.27565370898452	-2.43589052622487	-11.2621507159732	0	1	-10	-10	2.85616290298127
1	-6.7449081265006	0	1.0	-8	-2.73585808406912	-2.1879053533136	11.8687887732649	-2.68943004054037	-1.68638066608684	-3.27565370898452	-2.19606245915372	-13.291822094836	0	1	-10	-10	-4.15563957960151
1	-6.7449081265006	0	1.0	-8	-2.73585808406912	-2.1879053533136	11.8687887732649	-2.68943004054037	-1.68638066608684	-3.27565370898452	-2.19606245915372	-13.291822094836	0	1	-10	-10	-4.15563957960151
0	-13.291822094836	0	1.0	-8	-2.73585808406912	-1.06257930451038	11.8687887732649	-2.68943004054037	0.564271431519599	-3.27565370898452	-2.19606245915372	-25.3453914608798	0	1	-10	-10	-7.38025751368603
1	-0.595395297555083	0	0.5	-8	-3.34066522150197	-2.90761534827273	10.9536013816682	-3.12580065600509	-2.68943004054037	-3.40567673401943	-3.27565370898452	-4.18744186243026	0	1	0.58534089611735	0.430739007956617	6.29109514042447
0	-4.18744186243026	0	0.5	-8	-2.76184845368228	-2.4898999396553	10.5752400611352	-2.66695952016603	-2.31284035914457	-2.82181427656751	-2.70188263079706	-8.52632311375842	0	1	-10	-10	-6.78485756689993
0	-8.52632311375842	0	0.75	-8	-3.13171268110962	-2.60268587531656	11.3686749136465	-2.68943004054037	-2.53941745331652	-3.27565370898452	-3.00511732365854	-8.82582032755273	0	1	-10	-10	-10.0375955954892
1	-2.94680843181763	0	0.6	-8	-1.77154023760533	-1.23595836285722	11.577202828998	-2.68943004054037	0.559308011562198	-3.27565370898452	0.212608095314673	-5.5691240379811	0	1	-10	-10	5.6139832305094
1	-2.94680843181763	0	0.6	-8	-1.77154023760533	-1.23595836285722	11.577202828998	-2.68943004054037	0.559308011562198	-3.27565370898452	0.212608095314673	-5.5691240379811	0	1	-10	-10	5.6139832305094
0	-5.5691240379811	0	0.8	-8	-2.11795509133967	-2.0006654431988	12.5610913512531	-3.36095064327616	0.559308011562198	-3.27565370898452	0.212608095314673	-8.80394898300186	0	1	-10	-10	-6.7707527704857
0	-9.84770825680291	0	1.0	-8	-3.11486598328359	-2.27670114621365	13.0516222339539	-3.32179282296977	-1.61745868034654	-4.47139157614489	-2.33771664884358	-12.579223743839	0	1	-10	-10	-7.16713129021844
1	-12.579223743839	0	1.0	-8	-3.11486598328359	-2.97977327370677	13.0516222339539	-5.58947592548175	-1.61745868034654	-4.47139157614489	-2.33771664884358	-13.2223270672199	0	1	-10	0.0455005495151571	5.88533974317502
0	-13.2223270672199	0	0.6	-8	-3.23920079581705	-1.93323722650297	11.7972168882466	-2.68943004054037	-1.42957273977313	-4.09018254684283	-2.35176613162381	-13.9727573275314	0	1	-10	-10	-3.99806711444586
0	-7.53491259084151	0	1.0	-8	-2.97222882787868	-2.31505841868255	13.0071945144469	-2.68943004054037	-2.07411528801617	-3.27565370898452	-2.59649879182117	-10.2664280778776	0	1	-10	-10	-8.20998711361112
1	-10.2664280778776	0	1.0	-8	-2.97222882787868	-3.19389857804895	13.0071945144469	-5.58947592548175	-2.23292368248971	-3.27565370898452	-2.59649879182117	-11.0262870498168	0	1	-10	-10	4.58391752244137
0	-11.0262870498168	0	1.0	-8	-2.97222882787868	-2.546334833566	13.0071945144469	-2.99922094754996	-2.23292368248971	-3.27565370898452	-2.59649879182117	-11.845486098256	0	1	-10	-10	-12.068215314492
0	-7.49524485599625	0	1.0	-8	-2.96171873452709	-2.29402099752324	13.0495802889988	-2.68943004054037	-2.07411528801617	-3.27565370898452	-2.55445841841482	-10.2267603430324	0	1	-10	-10	-7.66408480657855
1	-10.2267603430324	0	1.0	-8	-2.96171873452709	-3.17286115688963	13.0495802889988	-5.58947592548175	-2.1796149790467	-3.27565370898452	-2.55445841841482	-10.9866193149715	0	1	-10	-10	7.96605777070742
0	-10.9866193149715	0	1.0	-8	-2.96171873452709	-2.52529741240668	13.0495802889988	-2.99922094754996	-2.1796149790467	-3.27565370898452	-2.55445841841482	-11.8058183634107	0	1	-10	-10	-12.068215314492
1	-0.711496319228142	1	0.333333333333333	-8	-1.19629457693718	-0.947293611087964	8.84509804001426	-0.947293611087964	-0.947293611087964	-1.19629457693718	-1.19629457693718	-3.49958176229514	0	1	-10	0.710166889508305	10.803154010379
0	-3.49958176229514	0	0.666666666666667	-8	-3.04935739212873	-2.12849944716798	11.688381649374	-2.49294270833961	-1.76405618599635	-3.53562788222551	-2.56308690203196	-8.42721099127682	0	1	-10	0.781090790985529	3.9522997909823
0	-8.42721099127682	0	0.666666666666667	-8	-3.11905629924311	-2.1245082327462	11.7620960525468	-2.49294270833961	-1.75607375715279	-3.53562788222551	-2.70248471626071	-8.88372910120388	0	1	-10	-10	-5.73163010683147
