index	nb_urls	delimit_hash	geo	text	nb_symbols	annee	delimit_mention	nb_extended_entities	text_mention	id_str	nb_user_photos	nb_user_mentions	type_extended_entities	created_at	lang	retweet_count	nb_hashtags	favorite_count	text_hashtags
778633825165385728	0	, 102, 113		Le divorce entre Angelina Jolie et Brad Pitt va couté tres tres chère en centaine de millions d'euros #Brangelina	0	2016		0		778633825165385728	0	0	[]	Wed Sep 21 16:35:44 +0000 2016	fr	1	1	0	, Brangelina
778633976646860800	0	, 84, 95		Angélina Jolie je lui annonce pas 2 ans comme elle souffre d’anorexie sa va la tuer #Brangelina	0	2016		0		778633976646860800	0	0	[]	Wed Sep 21 16:36:21 +0000 2016	fr	0	1	0	, Brangelina
778634080997048320	1	, 78, 89		Angelina Jolie sort la carte des enfants pour dire au revoir à Brad… habile…! #Brangelina https://t.co/Nx8PLjyd1M	0	2016		0		778634080997048320	0	0	[]	Wed Sep 21 16:36:45 +0000 2016	fr	0	1	2	, Brangelina
778634388405878784	0	, 77, 88		Ces couvs de journaux qui utilisent Jen Aniston pour commenter la rupture de #Brangelina me donnent de l'urticaire. Sexisme dégueulasse.	0	2016		0		778634388405878784	0	0	[]	Wed Sep 21 16:37:59 +0000 2016	fr	4	1	27	, Brangelina
778634658749775872	0	, 32, 43, 44, 57, 58, 64, 65, 79		Moi je suis contente du divorce #Brangelina #TeamJennifer #IEPQC #IlEnPenseQuoi	0	2016		0		778634658749775872	0	0	[]	Wed Sep 21 16:39:03 +0000 2016	fr	0	4	1	, Brangelina, TeamJennifer, IEPQC, IlEnPenseQuoi
778634706862608384	1	, 43, 54		Marion Cotillard harcelée après avoir mené #Brangelina au divorce Brad Pitt ne subit pas le même sort... https://t.co/UWz6gj1D00	0	2016		0		778634706862608384	0	0	[]	Wed Sep 21 16:39:15 +0000 2016	fr	0	1	0	, Brangelina
778634715683254272	0	, 87, 98, 99, 110		J'ai demandé à mes élèves si l'un d'entre eux voulait prendre la place de Brad Pitt... #Bradgelina #Brangelina https://t.co/NwDTF2J6rt	0	2016		1		778634715683254272	1	0	['photo']	Wed Sep 21 16:39:17 +0000 2016	fr	2	2	4	, Bradgelina, Brangelina
778636140115001344	0	, 71, 82		Bon, toujours la dernière au courant. Brad et Angelina étaient mariés? #Brangelina	0	2016		0		778636140115001344	0	0	[]	Wed Sep 21 16:44:56 +0000 2016	fr	0	1	0	, Brangelina
778636936277794816	0	, 50, 61, 62, 71, 72, 83, 84, 93, 95, 109		Pour ma femme, j'ai voulu ressembler à Brad Pitt! #Brangelina #BradPitt #Bradgelina #insolite  #insolitedegeo https://t.co/nxxbAYqgl2	0	2016		1		778636936277794816	1	0	['video']	Wed Sep 21 16:48:06 +0000 2016	fr	2	5	0	, Brangelina, BradPitt, Bradgelina, insolite, insolitedegeo
778637134349598720	0	, 0, 11		#brangelina Vote	0	2016		0		778637134349598720	0	0	[]	Wed Sep 21 16:48:53 +0000 2016	fr	0	1	0	, brangelina
778638556914909184	0	, 28, 39		Jsuis choquée, pour moi les #Brangelina allaient finir leurs vies ensemble !!!!!!!!	0	2016		0		778638556914909184	0	0	[]	Wed Sep 21 16:54:33 +0000 2016	fr	1	1	0	, Brangelina
778638611164041216	0	, 62, 73		Au moins Ryan Gosling et Eva Mendes ils sont encore ensembles #Brangelina	0	2016		0		778638611164041216	0	0	[]	Wed Sep 21 16:54:45 +0000 2016	fr	1	1	0	, Brangelina
778639010222727168	0	, 115, 126		En même temps qui quitte Jennifer Aniston hein ??? Ok pour Angelina c'est compréhensible mais une dépressive srx ? #brangelina	0	2016		0		778639010222727168	0	0	[]	Wed Sep 21 16:56:21 +0000 2016	fr	0	1	0	, brangelina
778640045603364864	1	, 3, 17, 42, 53, 94, 110		De #GeorgeClooney à @Adele, la rupture de #Brangelina ne laisse personne indifférent, même... #JenniferAniston !… https://t.co/yKSZQJlbLi	0	2016	, 20, 26	0	, Adele	778640045603364864	0	1	[]	Wed Sep 21 17:00:27 +0000 2016	fr	1	3	2	, GeorgeClooney, Brangelina, JenniferAniston
778640319244013569	0	, 106, 117		Ça valait le coup de se faire dessiner sur sa robe de mariée à je sais pas combien de milliers de dollars #Brangelina	0	2016		0		778640319244013569	0	0	[]	Wed Sep 21 17:01:33 +0000 2016	fr	3	1	5	, Brangelina
778640722023084033	0	, 47, 58		Non mais c'est quoi ces rumeurs sur la rupture #Brangelina à cause de selena ?	0	2016		0		778640722023084033	0	0	[]	Wed Sep 21 17:03:09 +0000 2016	fr	0	1	1	, Brangelina
778640853443182592	1	, 104, 115		Au fait, au cas où vous y songeriez, c'est débile d'invoquer Jennifer Aniston pour parler du divorce de #Brangelina… https://t.co/Cp5vVx4MpE	0	2016		0		778640853443182592	0	0	[]	Wed Sep 21 17:03:40 +0000 2016	fr	0	1	0	, Brangelina
778641069043027968	0	, 129, 140		La pauvre Marion Cotillard qui se retrouve mêlée à toute cette histoire en pleine grossesse! Les médias américains sont ignobles #Brangelina	0	2016		0		778641069043027968	0	0	[]	Wed Sep 21 17:04:31 +0000 2016	fr	0	1	9	, Brangelina
778641289566904321	0	, 0, 8, 9, 20, 42, 52		#Divorce #Brangelina, on s'en tamponne le #Cotillard  😂	0	2016		0		778641289566904321	0	0	[]	Wed Sep 21 17:05:24 +0000 2016	fr	0	3	0	, Divorce, Brangelina, Cotillard
778641330230726656	0	, 23, 38, 39, 50, 51, 62, 63, 71, 72, 77, 78, 87		Si si je vous jure! 😜😂 #JesuisAngelina #Brangelina #Bradgelina #divorce #brad #angelina https://t.co/wAv7Q2TLci	0	2016		1		778641330230726656	1	0	['photo']	Wed Sep 21 17:05:34 +0000 2016	fr	0	6	0	, JesuisAngelina, Brangelina, Bradgelina, divorce, brad, angelina
778641447989850112	1	, 0, 11		"#Brangelina 
Knox et Vivienne Jolie-Pitt : comme ils ont grandi ! https://t.co/9cDpQPNtMZ https://t.co/VPfNMb3HQl"	0	2016		1		778641447989850112	1	0	['photo']	Wed Sep 21 17:06:02 +0000 2016	fr	9	1	3	, Brangelina
778641928728539140	0	, 104, 115, 116, 123		Ne me pompez pas les oreilles avec vos BRANGELINANCES. J'en deviens sourd ! À foutre aux chiottes Ce 👉🏾 #Brangelina #Médias à 12 vitesses 👎🏾	0	2016		0		778641928728539140	0	0	[]	Wed Sep 21 17:07:56 +0000 2016	fr	0	2	0	, Brangelina, Médias
778642707782696960	0	, 90, 101, 102, 114		Mon prof de culture G fait l'appel viens mon tour et il finit par :" ça va le divorce?" 🙄 #Brangelina #Brangelexit 😂	0	2016		0		778642707782696960	0	0	[]	Wed Sep 21 17:11:02 +0000 2016	fr	0	2	2	, Brangelina, Brangelexit
778643153523965952	1	, 48, 56, 57, 71, 72, 83		Quand j'ai vu que Angelina et Brad divorcent... #Divorce #AngelinaJolie #Brangelina https://t.co/OIBAWbg30a	0	2016		0		778643153523965952	0	0	[]	Wed Sep 21 17:12:48 +0000 2016	fr	0	3	0	, Divorce, AngelinaJolie, Brangelina
778643158313930752	0	, 113, 124, 125, 135		"Émission presque spéciale aujourd'hui. Presque, parce qu'au fond, on s'en fout un peu non ?". Voilà, c'est ça ! #Brangelina #Quotidien	0	2016		0		778643158313930752	0	0	[]	Wed Sep 21 17:12:50 +0000 2016	fr	1	2	2	, Brangelina, Quotidien
778643180996657152	0	, 73, 84, 85, 95		"On s'en fout un peu, non ?". Merci Yann Barthès. Vous avez tout résumé. #Brangelina #Quotidien	0	2016		0		778643180996657152	0	0	[]	Wed Sep 21 17:12:55 +0000 2016	fr	2	2	5	, Brangelina, Quotidien
778643442066919424	0	, 28, 39, 40, 44		Notre une préférée du jour. #Brangelina #LGJ https://t.co/NqYNuz5CE6	0	2016		1		778643442066919424	1	0	['photo']	Wed Sep 21 17:13:57 +0000 2016	fr	33	2	53	, Brangelina, LGJ
778643697047105537	0	, 129, 140		Les gens ne peuvent pas accepter que les stars soient humains comme eux.Il leur faut du sensationnel,1scénario digne d'Hollywood #Brangelina	0	2016		0		778643697047105537	0	0	[]	Wed Sep 21 17:14:58 +0000 2016	fr	0	1	5	, Brangelina
778644257548763136	1	, 59, 70		Woa. Ça me fait rire sur internet, mais en faire sa une... #Brangelina https://t.co/QylWylT5VG	0	2016		0		778644257548763136	0	0	[]	Wed Sep 21 17:17:12 +0000 2016	fr	0	1	0	, Brangelina
778644797854740480	0	, 128, 139		On s'en tamponne du divorce de la mère Jolie et du père Pitt sérieux cela ne m'empêche pas de dormir y a plus grave dans la vie #Brangelina	0	2016		0		778644797854740480	0	0	[]	Wed Sep 21 17:19:20 +0000 2016	fr	0	1	0	, Brangelina
778644910111154176	0	, 22, 33		Je m'en remets pas... #Brangelina 💔	0	2016		0		778644910111154176	0	0	[]	Wed Sep 21 17:19:47 +0000 2016	fr	0	1	0	, Brangelina
778645199958441985	0	, 0, 10, 24, 35		"#Cotillard = divorce de #Brangelina 😱😱😱😱😱😱😱
Nous en reparlerons... 
Enregistrez bien ce tweet...😔"	0	2016		0		778645199958441985	0	0	[]	Wed Sep 21 17:20:56 +0000 2016	fr	1	2	1	, Cotillard, Brangelina
778645342652887040	0	, 46, 56, 57, 68, 69, 80		Quelle belle poupée ! Idée cadeau @m6boutique #Christmas #spankspank #Brangelina https://t.co/xRIXugVVF9	0	2016	, 34, 45	1	, m6boutique	778645342652887040	1	1	['photo']	Wed Sep 21 17:21:30 +0000 2016	fr	0	3	0	, Christmas, spankspank, Brangelina
778645729317261312	1	, 0, 11, 13, 22		"#Brangelina 
#BradPitt : toutes les femmes de sa vie https://t.co/r9YYdTF31T https://t.co/52LiDZ2fMI"	0	2016		1		778645729317261312	1	0	['photo']	Wed Sep 21 17:23:03 +0000 2016	fr	3	2	5	, Brangelina, BradPitt
778646125008084998	0	, 37, 48, 49, 54		Ah oui j'ai envie de savoir pourquoi #Brangelina #TPMP	0	2016		0		778646125008084998	0	0	[]	Wed Sep 21 17:24:37 +0000 2016	fr	0	2	0	, Brangelina, TPMP
778646321054048256	0	, 82, 93		Hollande homme d'Etat de l'année et Brad Pitt largué... c'est moi où... non rien. #Brangelina	0	2016		0		778646321054048256	0	0	[]	Wed Sep 21 17:25:24 +0000 2016	fr	0	1	0	, Brangelina
778646863562113024	0	, 66, 77		Calmez-vous mesdames, au mieux Brad Pitt à l'âge d'un Sugar Daddy #Brangelina	0	2016		0		778646863562113024	0	0	[]	Wed Sep 21 17:27:33 +0000 2016	fr	0	1	0	, Brangelina
778647202004598784	0	, 43, 54		À voir la surprise des gens sur le divorce #Brangelina , je dois être la seule à regarder les covers de magazines dans la file à l'épicerie.	0	2016		0		778647202004598784	0	0	[]	Wed Sep 21 17:28:54 +0000 2016	fr	0	1	2	, Brangelina
778647484172161024	0	, 4, 17, 31, 42		Les #combalormeau les nouveaux #brangelina! @Mdelormeau @CamilleCombal @tpmp	0	2016	, 44, 55, 56, 70, 71, 76	0	, Mdelormeau, CamilleCombal, TPMP	778647484172161024	0	3	[]	Wed Sep 21 17:30:01 +0000 2016	fr	0	2	1	, combalormeau, brangelina
778647543685275648	0	, 21, 32, 58, 70		Ils sont gentils les #Brangelina mais je préfère regarder #LMLCvsMonde Ce soir on a @princessyka13 et @NikolaLozina pour nous distraire😉❤️	0	2016	, 84, 98, 102, 115	0	, princessyka13, NikolaLozina	778647543685275648	0	2	[]	Wed Sep 21 17:30:15 +0000 2016	fr	0	2	5	, Brangelina, LMLCvsMonde
778647696773111808	1	, 32, 43, 44, 56		https://t.co/qOTq0dnBmM j'ai ri #Brangelina #Brangelexit	0	2016		0		778647696773111808	0	0	[]	Wed Sep 21 17:30:52 +0000 2016	fr	0	2	0	, Brangelina, Brangelexit
778648407967686658	0	, 22, 33		Que va-t-on devenir ? #brangelina	0	2016		0		778648407967686658	0	0	[]	Wed Sep 21 17:33:41 +0000 2016	fr	0	1	0	, brangelina
778648805352861696	0	, 29, 40		Ouais on s'en fout un peu de #Brangelina	0	2016		0		778648805352861696	0	0	[]	Wed Sep 21 17:35:16 +0000 2016	fr	0	1	0	, Brangelina
778649649309769733	0	, 52, 63, 80, 90		La séquence sur le traitement médiatique du divorce #Brangelina est excellente. #Quotidien	0	2016		0		778649649309769733	0	0	[]	Wed Sep 21 17:38:37 +0000 2016	fr	0	2	2	, Brangelina, Quotidien
778649667919904768	0	, 18, 32, 108, 119		Selon mes sources #AngelinaJolie aurait demandé le divorce pour se mettre en couple avec ma propre personne #Brangelina	0	2016		0		778649667919904768	0	0	[]	Wed Sep 21 17:38:42 +0000 2016	fr	0	2	1	, AngelinaJolie, Brangelina
778649669698252804	0	, 12, 23		Voilà quoi  #Brangelina https://t.co/V4b4ONWCZw	0	2016		1		778649669698252804	1	0	['photo']	Wed Sep 21 17:38:42 +0000 2016	fr	0	1	0	, Brangelina
778649772374814722	0	, 24, 39, 42, 53, 54, 64		Rien d'avéré ! C'est du #BreakingBoutin ! #Brangelina #Quotidien	0	2016		0		778649772374814722	0	0	[]	Wed Sep 21 17:39:07 +0000 2016	fr	0	3	0	, BreakingBoutin, Brangelina, Quotidien
778650255537627136	0	, 6, 10, 21, 37, 44, 59, 98, 109, 110, 120		Merci #BFM ! Ce soir #MarionCotillard &amp; #GuillaumeCanet Sont dans leurs petits souliers! 😁💔💀😂 #Brangelina #Quotidien	0	2016		0		778650255537627136	0	0	[]	Wed Sep 21 17:41:02 +0000 2016	fr	0	5	0	, BFM, MarionCotillard, GuillaumeCanet, Brangelina, Quotidien
778650825669435392	0	, 0, 11		#Brangelina OULOULOU JENNIFER ELLE VA PECHO	0	2016		0		778650825669435392	0	0	[]	Wed Sep 21 17:43:18 +0000 2016	fr	0	1	0	, Brangelina
778651065084510208	0	, 105, 116, 117, 124, 125, 136		Au States ils ont le feuilleton Angelina Jolie / Brad Pitt et nous en France Bernadette / Jacques Chirac #Brangelina #Chirac #Bernadette	0	2016		0		778651065084510208	0	0	[]	Wed Sep 21 17:44:15 +0000 2016	fr	0	3	0	, Brangelina, Chirac, Bernadette
778651459646808064	1	, 0, 11		#Brangelina  @christineboutin sa maitresse était, la douleur de sa mort était insupportable pour les siens.… https://t.co/gZjggFWBm7	0	2016	, 13, 29	0	, christineboutin	778651459646808064	0	1	[]	Wed Sep 21 17:45:49 +0000 2016	fr	0	1	0	, Brangelina
778651915852849152	0	, 120, 131		Moi, fan inconditionnelle de Brad Pitt, je trouve ca tres triste. Je pensais vraiment qu'ils allaient vieillir ensemble #Brangelina	0	2016		0		778651915852849152	0	0	[]	Wed Sep 21 17:47:38 +0000 2016	fr	0	1	0	, Brangelina
778652120857870336	0	, 77, 88, 89, 106, 108, 121		Brad et Angelina quoi... Nan c'est tout, c'était pour participer au débat... #Brangelina #sinononsenfounon? #TeamJennifer allez bye-bye Brad	0	2016		0		778652120857870336	0	0	[]	Wed Sep 21 17:48:26 +0000 2016	fr	0	3	0	, Brangelina, sinononsenfounon, TeamJennifer
778652143137984513	0	, 14, 25, 37, 44		J'men tape de #Brangelina, moi c'est #skourt pour toujours ❤️	0	2016		0		778652143137984513	0	0	[]	Wed Sep 21 17:48:32 +0000 2016	fr	0	2	0	, Brangelina, skourt
778652954958200836	0	, 0, 11		#Brangelina qui se sépare, qui l'aurait crue 💔	0	2016		0		778652954958200836	0	0	[]	Wed Sep 21 17:51:45 +0000 2016	fr	0	1	0	, Brangelina
778653803021303808	0	, 0, 5, 19, 30, 58, 73		#POTD : Le divorce #Brangelina prend une autre tournure 😂 #Jeniferaniston https://t.co/gkRmP2ufoh	0	2016		1		778653803021303808	1	0	['photo']	Wed Sep 21 17:55:07 +0000 2016	fr	0	3	0	, POTD, Brangelina, Jeniferaniston
778656598533234688	0	, 0, 11, 12, 20		#Brangelina #divorce: si vous voulez savoir pourquoi, demandez Clara du café le Grand Turenne...@marinetrevillot https://t.co/J8E7C54Zt2	0	2016	, 96, 112	1	, marinetrevillot	778656598533234688	1	1	['photo']	Wed Sep 21 18:06:14 +0000 2016	fr	0	2	0	, Brangelina, divorce
778656974909083648	0	, 45, 56, 57, 69		Plus beau jour de la vie de Jennifer Aniston #Brangelina #Brangelexit	0	2016		0		778656974909083648	0	0	[]	Wed Sep 21 18:07:44 +0000 2016	fr	0	2	1	, Brangelina, Brangelexit
778657029695078400	0	, 47, 58		Mais qu est ce qu on s en fiche du divorce des #Brangelina ... ! Y a rien de plus grave dans la monde ?	0	2016		0		778657029695078400	0	0	[]	Wed Sep 21 18:07:57 +0000 2016	fr	1	1	2	, Brangelina
778657099580669954	0	, 13, 24		J'suis déçue #Brangelina	0	2016		0		778657099580669954	0	0	[]	Wed Sep 21 18:08:13 +0000 2016	fr	0	1	0	, Brangelina
778657216261943296	0	, 24, 35		Je suis un peu deg pour #Brangelina quand même... :'(	0	2016		0		778657216261943296	0	0	[]	Wed Sep 21 18:08:41 +0000 2016	fr	0	1	0	, Brangelina
778657299166588929	0	, 110, 121		Quand j'écris Brad Pitt mon correcteur me propose direct Angelina Jolie, ça peut pas se finir comme ça bordel #brangelina	0	2016		0		778657299166588929	0	0	[]	Wed Sep 21 18:09:01 +0000 2016	fr	0	1	0	, brangelina
778657356490104832	0	, 59, 70		Mais laissez les tranquille c'est leur vie a Pitt et Jolie #Brangelina	0	2016		0		778657356490104832	0	0	[]	Wed Sep 21 18:09:15 +0000 2016	fr	0	1	1	, Brangelina
778657413893414916	0	, 51, 62		Encore une preuve que le grand amour n'existe plus #Brangelina	0	2016		0		778657413893414916	0	0	[]	Wed Sep 21 18:09:28 +0000 2016	fr	0	1	1	, Brangelina
778657598610542593	0	, 0, 11		#Brangelina je suis dévasté ! Le côté positif c'est que maintenant Angelina elle est Célib ! J'arrive BB ❤️	0	2016		0		778657598610542593	0	0	[]	Wed Sep 21 18:10:12 +0000 2016	fr	0	1	1	, Brangelina
778657787547095041	0	, 38, 49		"Toutes les bonnes choses on une fin" #Brangelina 💔	0	2016		0		778657787547095041	0	0	[]	Wed Sep 21 18:10:57 +0000 2016	fr	0	1	0	, Brangelina
778657850029699073	0	, 87, 98		Bon votre séparation ct drole 2 minutes mtn faites pas les cons remettez vous ensemble #Brangelina	0	2016		0		778657850029699073	0	0	[]	Wed Sep 21 18:11:12 +0000 2016	fr	7	1	3	, Brangelina
778658157275049984	0	, 91, 102		Ma vie n'a plus de sens, je suis effondrée. ma famille et Moi partageons votre peine 🙏🏼😭😭💔💩#Brangelina	0	2016		0		778658157275049984	0	0	[]	Wed Sep 21 18:12:26 +0000 2016	fr	0	1	0	, Brangelina
778658542521901056	1	, 0, 11, 14, 28, 32, 41, 72, 80		#Brangelina : #AngelinaJolie et #BradPitt, sujets les plus discutés sur #Twitter https://t.co/JTf8FQBzsV https://t.co/5SMHtGtkwW	0	2016		1		778658542521901056	1	0	['photo']	Wed Sep 21 18:13:57 +0000 2016	fr	0	4	1	, Brangelina, AngelinaJolie, BradPitt, Twitter
778659129711886336	0	, 23, 34		Et moi qui pensait que #Brangelina étaient déjà séparé depuis bien 4 ans 😂. En faite j'ai eu une vision du futur!	0	2016		0		778659129711886336	0	0	[]	Wed Sep 21 18:16:17 +0000 2016	fr	0	1	3	, Brangelina
778659163643707392	0	, 41, 52		Ils avaient adoptés 6 enfants quand même #Brangelina	0	2016		0		778659163643707392	0	0	[]	Wed Sep 21 18:16:26 +0000 2016	fr	0	1	0	, Brangelina
778659322070966273	0	, 71, 82, 124, 129		.@Cyrilhanouna trouve que les médias en font des tonnes sur le divorce #Brangelina et demande des infos à @IsaMoriniBosc... #TPMP	0	2016	, 1, 14, 106, 120	0	, Cyrilhanouna, IsaMoriniBosc	778659322070966273	0	2	[]	Wed Sep 21 18:17:03 +0000 2016	fr	0	2	3	, Brangelina, TPMP
778659362004951040	0	, 12, 23		Très déçue  #Brangelina	0	2016		0		778659362004951040	0	0	[]	Wed Sep 21 18:17:13 +0000 2016	fr	0	1	0	, Brangelina
778659486257057792	0	, 62, 73		C'est horrible je décède ils étaient la définition de l'amour #Brangelina	0	2016		0		778659486257057792	0	0	[]	Wed Sep 21 18:17:42 +0000 2016	fr	1	1	1	, Brangelina
778659488647839744	0	, 30, 41, 42, 47		Tout un monde s'écroule... 😱💍 #Brangelina #TPMP https://t.co/TisNfh0BkJ	0	2016		1		778659488647839744	1	0	['photo']	Wed Sep 21 18:17:43 +0000 2016	fr	61	2	176	, Brangelina, TPMP
778659524098002945	0	, 0, 11		#Brangelina trop déçu 😢😢	0	2016		0		778659524098002945	0	0	[]	Wed Sep 21 18:17:51 +0000 2016	fr	0	1	0	, Brangelina
778659646890389505	0	, 0, 11		#Brangelina Paraît que ça va pas fort entre Mickey et Minnie aussi ...	0	2016		0		778659646890389505	0	0	[]	Wed Sep 21 18:18:21 +0000 2016	fr	2	1	4	, Brangelina
778659651449679877	0	, 50, 61		Je suis choquée outrée déçue et tout le bordel là #Brangelina	0	2016		0		778659651449679877	0	0	[]	Wed Sep 21 18:18:22 +0000 2016	fr	3	1	0	, Brangelina
778659831561523200	0	, 126, 137		Oh la la la, ca va trop changé ma vie. Qu'est ce que j'en ai à foutre sérieux ? Ils vont me donner de la tune ? Non donc fuck #Brangelina	0	2016		0		778659831561523200	0	0	[]	Wed Sep 21 18:19:05 +0000 2016	fr	0	1	0	, Brangelina
778660032061775872	0	, 35, 40, 41, 52		@TPMP On s'en branle franchement ! #TPMP #brangelina	0	2016	, 0, 5	0	, TPMP	778660032061775872	0	1	[]	Wed Sep 21 18:19:53 +0000 2016	fr	0	2	1	, TPMP, brangelina
778660126710493184	0	, 84, 95, 96, 101		Rien à cirerde cette rupture, juste une de plus chez les people. Bref inintéressant #Brangelina #TPMP	0	2016		0		778660126710493184	0	0	[]	Wed Sep 21 18:20:15 +0000 2016	fr	0	2	0	, Brangelina, TPMP
778660154539667456	1	, 21, 32		Donc c'est la fin de #Brangelina 😂 https://t.co/FmivLEOIbO	0	2016		0		778660154539667456	0	0	[]	Wed Sep 21 18:20:22 +0000 2016	fr	0	1	2	, Brangelina
778660182490550273	0	, 0, 11, 100, 117, 118, 123		#Brangelina c'était comme Johnny Depp et Vanessa Paradis, des couples mythiques quoiqu'on en dise 💘 #AnniversaireBaba #TPMP	0	2016		0		778660182490550273	0	0	[]	Wed Sep 21 18:20:28 +0000 2016	fr	0	3	0	, Brangelina, AnniversaireBaba, TPMP
778660257690247168	0	, 30, 41, 42, 47		Tout un monde s'écroule... 😱💍 #Brangelina #TPMP https://t.co/LJKQxrekL5	0	2016		1		778660257690247168	1	0	['photo']	Wed Sep 21 18:20:46 +0000 2016	fr	0	2	9	, Brangelina, TPMP
778660275033694209	0	, 44, 55, 56, 68		"Je vais pas me brader...
Sauf pour toi Brad
#Brangelina #Brangelexit"	0	2016		0		778660275033694209	0	0	[]	Wed Sep 21 18:20:51 +0000 2016	fr	0	2	0	, Brangelina, Brangelexit
778661668544995328	0	, 87, 94, 95, 106, 107, 120		@TPMP @jocohenlebon dans quelques jours on apprendra que Brad est avec Serge le mytho. #Bloqué #Brangelina #Sergelemytho	0	2016	, 0, 5, 6, 19	0	, TPMP, jocohenlebon	778661668544995328	0	2	[]	Wed Sep 21 18:26:23 +0000 2016	fr	0	3	0	, Bloqué, Brangelina, Sergelemytho
778661697900908548	0	, 63, 74, 75, 83, 84, 93		Un grand homme a dis : "Si elle me quitte pas jl'a quitte pas" #Brangelina #teamjul #tchikita	0	2016		0		778661697900908548	0	0	[]	Wed Sep 21 18:26:30 +0000 2016	fr	0	3	2	, Brangelina, teamjul, tchikita
778661843162238976	0	, 9, 20		Chez les #Brangelina  l'ambiance est comme ça . https://t.co/dXBjxJkHSX	0	2016		1		778661843162238976	1	0	['photo']	Wed Sep 21 18:27:04 +0000 2016	fr	1	1	0	, Brangelina
778662651262107648	0	, 50, 61, 84, 91		Il y a nettement pire que la séparation du couple #Brangelina ou encore l'hospi des #Chirac !! Le mariage de @RyanGosling là on peut pleurer	0	2016	, 109, 121	0	, RyanGosling	778662651262107648	0	1	[]	Wed Sep 21 18:30:17 +0000 2016	fr	0	2	0	, Brangelina, Chirac
778663033858060292	0	, 0, 9, 128, 139		"#BradPitt  est de nouveau célibataire.

Je suis célibataire.

Coïncidence? Non, on appelle ça le destin.

(Brad, appelle moi~)

#Brangelina"	0	2016		0		778663033858060292	0	0	[]	Wed Sep 21 18:31:48 +0000 2016	fr	1	2	3	, BradPitt, Brangelina
778663577607610369	0	, 88, 99		Le New York Post a mis une photo de Jennifer Aniston qui stape une barre pour parler de #Brangelina jsuis koooooo quelle audace	0	2016		0		778663577607610369	0	0	[]	Wed Sep 21 18:33:58 +0000 2016	fr	0	1	0	, Brangelina
778663800471945216	0	, 0, 11		#Brangelina c'était mon goal ahoe	0	2016		0		778663800471945216	0	0	[]	Wed Sep 21 18:34:51 +0000 2016	fr	1	1	1	, Brangelina
778663844780642306	0	, 0, 11		#Brangelina les filles Brad est libre 😂😍😍😍😍	0	2016		0		778663844780642306	0	0	[]	Wed Sep 21 18:35:02 +0000 2016	fr	1	1	2	, Brangelina
778663884492247040	0	, 9, 20		Le coupe #Brangelina n'est plus. Les gens pensent que c'est à cause des enfants. Faux. Pour moi, c'est la faute de Serge le mytho.	0	2016		0		778663884492247040	0	0	[]	Wed Sep 21 18:35:11 +0000 2016	fr	0	1	2	, Brangelina
778663981259120641	0	, 42, 53		Jennifer Aniston elle doit être bien la 😂 #Brangelina	0	2016		0		778663981259120641	0	0	[]	Wed Sep 21 18:35:34 +0000 2016	fr	0	1	0	, Brangelina
778664054877458432	0	, 0, 11		#Brangelina ma vie n'a plus aucun sens comment ce monde peut tourner sans Bad et Angelina	0	2016		0		778664054877458432	0	0	[]	Wed Sep 21 18:35:52 +0000 2016	fr	1	1	4	, Brangelina
778664443534336000	0	, 100, 111		On voit la connerie humaine dans le fric dépensé pour qu'absolument tout le monde entende parler de #Brangelina comme si c'était vital 😒	0	2016		0		778664443534336000	0	0	[]	Wed Sep 21 18:37:24 +0000 2016	fr	0	1	1	, Brangelina
778664651018145792	0	, 132, 143		Le divorce d'angelina&amp;Brad Pitt ça passe au info mais la faim et la guerre dans le monde ... Je suis ecoeure de cette humanité  #Brangelina	0	2016		0		778664651018145792	0	0	[]	Wed Sep 21 18:38:14 +0000 2016	fr	2	1	8	, Brangelina
778664850109104128	0	, 61, 72, 116, 126		Comment les américains peuvent parler de choc qt à l rupture #Brangelina qd des enfants meurent sous bombes ou faim #Quotidien	0	2016		0		778664850109104128	0	0	[]	Wed Sep 21 18:39:01 +0000 2016	fr	1	2	1	, Brangelina, Quotidien
778665083035590656	0	, 25, 36		je crois plus en l'amour #Brangelina	0	2016		0		778665083035590656	0	0	[]	Wed Sep 21 18:39:57 +0000 2016	fr	0	1	1	, Brangelina
778665229743980544	0	, 32, 43		Je m'en suis toujours pas remis #Brangelina	0	2016		0		778665229743980544	0	0	[]	Wed Sep 21 18:40:32 +0000 2016	fr	0	1	0	, Brangelina
778665442768461824	0	, 82, 93, 94, 102		"Angelina Jolie, elle voulait commander un autre enfant, il lui a coûté un Brad
😂😂 #Brangelina #Divorce"	0	2016		0		778665442768461824	0	0	[]	Wed Sep 21 18:41:23 +0000 2016	fr	2	2	0	, Brangelina, Divorce
778665608074395649	0	, 11, 25, 118, 129, 130, 140		La tête de #GeorgeClooney quand on lui annonce le divorce de ses amis: surpris et attristé. Un de sincère, au moins.. #Brangelina #Quotidien	0	2016		0		778665608074395649	0	0	[]	Wed Sep 21 18:42:02 +0000 2016	fr	3	3	1	, GeorgeClooney, Brangelina, Quotidien
778665633219084289	1	, 0, 11, 13, 22		"#Brangelina 
#BradPitt : toutes les femmes de sa vie https://t.co/r9YYdTF31T https://t.co/i2dtmipYvj"	0	2016		1		778665633219084289	1	0	['photo']	Wed Sep 21 18:42:08 +0000 2016	fr	2	2	8	, Brangelina, BradPitt
