index	nb_user_mentions	nb_extended_entities	nb_hashtags	geo	text_hashtags	annee	delimit_mention	lang	id_str	text_mention	retweet_count	favorite_count	type_extended_entities	text	nb_user_photos	nb_urls	nb_symbols	created_at	delimit_hash
778979892083953664	0	0	1		, SiJetaisPresident	2016		fr	778979892083953664		0	0	[]	#SiJetaisPresident Trop de chose à dire 😂	0	0	0	Thu Sep 22 15:30:53 +0000 2016	, 0, 18
778979932525490176	0	0	1		, SiJetaisPresident	2016		fr	778979932525490176		1	2	[]	#SiJetaisPresident je commencerais par envoyer en prison tout les escrocs qui nous ont dirigé et donner la parole au peuple.	0	0	0	Thu Sep 22 15:31:03 +0000 2016	, 0, 18
778979951513071616	0	0	1		, SiJetaisPresident	2016		fr	778979951513071616		1	3	[]	"#SiJetaisPresident 
-Sortie de l'UE et Otan
-Monnaie basée sur l'or
-retour banque de France 
-Rendre inéligible ceux qui ont un casier"	0	0	0	Thu Sep 22 15:31:07 +0000 2016	, 0, 18
778979966994247680	0	0	1		, SiJétaisPrésident	2016		fr	778979966994247680		3	4	[]	#SiJétaisPrésident -e, je rendrais OBLIGATOIRE les accents sur les hashtags. Et j'instaurerais (EXIGERAIS) 2-3 choses sur l'orthographe. 😊	0	0	0	Thu Sep 22 15:31:11 +0000 2016	, 0, 18
778979976351744000	0	0	1		, SiJetaisPresident	2016		fr	778979976351744000		0	0	[]	#SiJetaisPresident je ne changerai pas de femme ! Quoique ? Nan je déconne ;-)	0	0	0	Thu Sep 22 15:31:13 +0000 2016	, 0, 18
778979996475985920	2	0	1		, SiJetaisPresident	2016	, 48, 58, 62, 77	fr	778979996475985920	, fhollande, NicolasSarkozy	0	0	[]	#SiJetaisPresident je serais bien plus beau que @fhollande et @NicolasSarkozy ...😂😂😂 https://t.co/MfnmdEebxC	0	1	0	Thu Sep 22 15:31:18 +0000 2016	, 0, 18
778980035214581761	0	0	1		, SiJetaisPresident	2016		fr	778980035214581761		0	0	[]	#SiJetaisPresident j'expédie les fans de JUL et des One direction en prison !	0	0	0	Thu Sep 22 15:31:27 +0000 2016	, 0, 18
778980085680443392	1	0	1		, SiJetaisPresident	2016	, 7, 22	fr	778980085680443392	, store_concours	6	17	[]	"FOLLOW @store_concours POUR +30 FREE FOLLOW FAV QUAND C'EST FAIT ET J'ARRIVE
 #SiJetaisPresident"	0	0	0	Thu Sep 22 15:31:39 +0000 2016	, 78, 96
778980147403907072	0	0	4		, SiJetaisPresident, TahaEtMourad, Yémen, français	2016		fr	778980147403907072		0	0	[]	#SiJetaisPresident jirai cherché #TahaEtMourad détenu au #Yémen depui 2014,libérable à condition k'1représentan #français aille les cherché	0	0	0	Thu Sep 22 15:31:54 +0000 2016	, 0, 18, 33, 46, 57, 63, 112, 121
778980147953369089	0	0	1		, SiJetaisPresident	2016		fr	778980147953369089		2	3	[]	#SiJetaisPresident, je me demanderais comment on arrive à ce décalage entre tradition d'accueil et cette culture du… https://t.co/qP2lxQlD2M	0	1	0	Thu Sep 22 15:31:54 +0000 2016	, 0, 18
778980151510073344	0	0	1		, SiJetaisPresident	2016		fr	778980151510073344		0	1	[]	#SiJetaisPresident de la REPUBLIQUEE J'ECRIRAI MES DISCOURS EN MUSIQUEEE mdr.(c'est une chanson)	0	0	0	Thu Sep 22 15:31:55 +0000 2016	, 0, 18
778980167171670016	0	0	1		, SiJetaisPresident	2016		fr	778980167171670016		0	0	[]	#SiJetaisPresident je demanderais à mon coiffeur de me faire une raie..publique évidemment !	0	0	0	Thu Sep 22 15:31:59 +0000 2016	, 0, 18
778980174016737280	0	0	1		, SiJetaisPresident	2016		fr	778980174016737280		0	0	[]	#SiJetaisPresident j'interdit l'accès à Facebook en France	0	0	0	Thu Sep 22 15:32:00 +0000 2016	, 0, 18
778980218543407105	0	0	1		, SiJetaisPresident	2016		fr	778980218543407105		0	2	[]	#SiJetaisPresident les ballerines seront strictement interdite sinon peine de mort	0	0	0	Thu Sep 22 15:32:11 +0000 2016	, 0, 18
778980219046793216	0	0	2		, SiJetaisPresident, umpsfnpc	2016		fr	778980219046793216		0	0	[]	#SiJetaisPresident la politique serait un débat di'dée, pas 1 guerre de partis #umpsfnpc meme merde. tout changer en simple &amp; mieux.	0	0	0	Thu Sep 22 15:32:11 +0000 2016	, 0, 18, 79, 88
778980223190720512	0	0	1		, SiJetaisPresident	2016		fr	778980223190720512		0	0	[]	#SiJetaisPresident la semaine commencerai le mardi à 13h ✌🏼️	0	0	0	Thu Sep 22 15:32:12 +0000 2016	, 0, 18
778980237837209600	0	0	1		, SiJetaisPresident	2016		fr	778980237837209600		0	1	[]	#SiJetaisPresident je passerais le nb de députés de 577 élus locaux payés 12870€ à 1500 élus par corps de métiers payés au salaire médian.	0	0	0	Thu Sep 22 15:32:16 +0000 2016	, 0, 18
778980243029753858	0	0	1		, SiJetaisPresident	2016		fr	778980243029753858		0	0	[]	#SiJetaisPresident je ferrais une télé réalité sur ma vie, en train de dépenser l'argent du peuple PTDR!	0	0	0	Thu Sep 22 15:32:17 +0000 2016	, 0, 18
778980254719287296	0	0	1		, SiJetaisPresident	2016		fr	778980254719287296		0	0	[]	#SiJetaisPresident je ferai des gd hangars avec des clochards pour qu'ils dorment pas ds la rue ,mdrr c ce q jvoulais fr qd j'étais petite	0	0	0	Thu Sep 22 15:32:20 +0000 2016	, 0, 18
778980256413786112	0	0	1		, SiJetaisPresident	2016		fr	778980256413786112		0	0	[]	#SiJetaisPresident ? Mais je peux déjà le devenir... virtuellement: https://t.co/75K44tuIs5	0	1	0	Thu Sep 22 15:32:20 +0000 2016	, 0, 18
778980294674247680	0	1	1		, SiJetaisPresident	2016		fr	778980294674247680		0	0	['photo']	#SiJetaisPresident normal je me pointe au G8 avec t shirt pareil pour le conseil des ministres https://t.co/amlLoWZVZt	1	0	0	Thu Sep 22 15:32:29 +0000 2016	, 0, 18
778980462874230784	0	0	1		, SiJetaisPresident	2016		fr	778980462874230784		0	0	[]	#SiJetaisPresident tout serais gratuit et pas d'impôts 👊👌 xD	0	0	0	Thu Sep 22 15:33:09 +0000 2016	, 0, 18
778980487364808704	0	0	1		, SiJetaisPresident	2016		fr	778980487364808704		0	1	[]	Je mettrai le SMIC à 2000€ comme ça celui qui veut pas tafer il va bien le regretter et les autres vont kiffer 👌🏻 #SiJetaisPresident	0	0	0	Thu Sep 22 15:33:15 +0000 2016	, 114, 132
778980490338504704	0	0	1		, SiJetaisPresident	2016		fr	778980490338504704		3	2	[]	#SiJetaisPresident je foutrais Sarkozy au goulag... Et pas que lui...	0	0	0	Thu Sep 22 15:33:16 +0000 2016	, 0, 18
778980508051070976	0	0	1		, SiJetaisPresident	2016		fr	778980508051070976		0	0	[]	#SiJetaisPresident j'ouvrirais un camp de co ... de travail aux fans de Jul et autre connerie style One D, JBieber, les keke fb, insta	0	0	0	Thu Sep 22 15:33:20 +0000 2016	, 0, 18
778980528372473856	0	0	1		, SiJetaisPresident	2016		fr	778980528372473856		57	84	[]	#SiJetaisPresident les fans de Jul et Zaz auraient prit prison a perpet'	0	0	0	Thu Sep 22 15:33:25 +0000 2016	, 0, 18
778980578683187200	0	0	1		, SiJetaisPresident	2016		fr	778980578683187200		0	1	[]	#SiJetaisPresident je profiterai grave de mon pouvoir bat les couilles de la république :-P	0	0	0	Thu Sep 22 15:33:37 +0000 2016	, 0, 18
778980593522606080	0	0	1		, SiJetaisPresident	2016		fr	778980593522606080		0	0	[]	#SiJetaisPresident je suprimerai le poste de Président	0	0	0	Thu Sep 22 15:33:40 +0000 2016	, 0, 18
778980635197177857	0	0	1		, SiJetaisPresident	2016		fr	778980635197177857		0	0	[]	"#SiJetaisPresident Plus de poisson tout les vendredis ...
S'il vous plait ..."	0	0	0	Thu Sep 22 15:33:50 +0000 2016	, 0, 18
778980646584774656	0	0	1		, SiJetaisPresident	2016		fr	778980646584774656		0	0	[]	#SiJetaisPresident j'inviterais tous les scientifiques du monde à un congrès pour inventer l'hoverboard.	0	0	0	Thu Sep 22 15:33:53 +0000 2016	, 0, 18
778980670601306113	0	0	1		, SiJetaisPresident	2016		fr	778980670601306113		0	0	[]	#SiJetaisPresident Je démissionnerais tout de suite pour montrer au peuple que je suis un honnête incompétent.	0	0	0	Thu Sep 22 15:33:59 +0000 2016	, 0, 18
778980711030202368	0	0	1		, SiJetaisPresident	2016		fr	778980711030202368		0	0	[]	#SiJetaisPresident j'interdirai O lycéens d'aller O bac psq flm	0	0	0	Thu Sep 22 15:34:08 +0000 2016	, 0, 18
778980736976248832	0	0	1		, SiJetaisPresident	2016		fr	778980736976248832		0	2	[]	#SiJetaisPresident Giroud il serait pas en équipe de France	0	0	0	Thu Sep 22 15:34:15 +0000 2016	, 0, 18
778980870887579648	0	0	1		, SiJetaisPresident	2016		fr	778980870887579648		0	1	[]	#SiJetaisPresident les week-ends seraient de 7 jours	0	0	0	Thu Sep 22 15:34:47 +0000 2016	, 0, 18
778980912465866752	0	0	2		, SiJetaisPresident, Respect	2016		fr	778980912465866752		1	2	[]	#SiJetaisPresident je ferais en sorte que les femmes soient payées comme les hommes. Rappellez vous qu'on sort tous d'une chatte. #Respect	0	0	0	Thu Sep 22 15:34:56 +0000 2016	, 0, 18, 130, 138
778980986096877568	0	0	1		, SiJetaisPresident	2016		fr	778980986096877568		0	0	[]	#SiJetaisPresident les Guinneains penseront que je suis raciste, gneup lay ndem rapatrier	0	0	0	Thu Sep 22 15:35:14 +0000 2016	, 0, 18
778981041428193280	0	0	1		, SiJetaisPresident	2016		fr	778981041428193280		0	0	[]	#SiJetaisPresident j'offrirai des shoes et maillot Kyrie à tous en plus d'ouvrir des salles de basket h24.	0	0	0	Thu Sep 22 15:35:27 +0000 2016	, 0, 18
778981115923161088	0	0	1		, SiJetaisPresident	2016		fr	778981115923161088		0	0	[]	#SiJetaisPresident je diffuserai la premierleague au cinema et je rappatrierai les ultras au parc des princes	0	0	0	Thu Sep 22 15:35:45 +0000 2016	, 0, 18
778981153193730048	0	0	1		, SiJetaisPresident	2016		fr	778981153193730048		0	0	[]	#SiJetaisPresident Je taxerais le capital et je ferais en sorte que tout moyen de production délocalisé puis être saisi par les travailleurs	0	0	0	Thu Sep 22 15:35:54 +0000 2016	, 0, 18
778981163637628928	1	0	1		, SiJetaisPresident	2016	, 0, 10	fr	778981163637628928	, Namifique	0	0	[]	@Namifique haha dommage, moi #SiJetaisPresident les chômeurs tous à mi-temps à 600€ sur des boulots qui les motivent à chercher ailleurs	0	0	0	Thu Sep 22 15:35:56 +0000 2016	, 29, 47
778981262119829504	1	0	2		, SiJetaisPresident, JeSuisChezMoi	2016	, 82, 92	fr	778981262119829504	, Bmesrimes	1	0	[]	"#SiJetaisPresident je pense que tout à était dit dans cette music. #JeSuisChezMoi @Bmesrimes 
https://t.co/16yGIAZpZ1"	0	1	0	Thu Sep 22 15:36:20 +0000 2016	, 0, 18, 67, 81
778981286086119424	0	0	1		, SiJetaisPresident	2016		fr	778981286086119424		1	0	[]	"#SiJetaisPresident je serais contente parce que je pourrais voyager partout et voir des gens célèbres.
Mais à un moment,j'en aurais marre."	0	0	0	Thu Sep 22 15:36:26 +0000 2016	, 0, 18
778981354033864704	0	0	2		, SiJetaisPresident, démocratie	2016		fr	778981354033864704		1	2	[]	#SiJetaisPresident pour chaque décision je ferais un vote sur twitter par le peuple pour décider! #démocratie	0	0	0	Thu Sep 22 15:36:42 +0000 2016	, 0, 18, 98, 109
778981372539068416	0	0	1		, SiJetaisPresident	2016		fr	778981372539068416		0	0	[]	#SiJetaisPresident J'acheterais des milliards de steambox (steambox=reve)	0	0	0	Thu Sep 22 15:36:46 +0000 2016	, 0, 18
778981395238678528	0	0	1		, SiJetaisPresident	2016		fr	778981395238678528		0	0	[]	#SiJetaisPresident 12h de travaille par semaines, retraite à 35 ans, SMIC à 2000€	0	0	0	Thu Sep 22 15:36:52 +0000 2016	, 0, 18
778981415992033280	0	0	1		, SiJetaisPresident	2016		fr	778981415992033280		0	6	[]	#SiJetaisPresident je laverais au Karcher et à l'eau d'javel tout ceux qui racontent des anneries ! bigup zemmour, bhl et mon homie sarko !	0	0	0	Thu Sep 22 15:36:57 +0000 2016	, 0, 18
778981416277250048	0	0	1		, SiJetaisPresident	2016		fr	778981416277250048		0	0	[]	#SiJetaisPresident je supprimerai le travail et redistribuerais les richesses.	0	0	0	Thu Sep 22 15:36:57 +0000 2016	, 0, 18
778981423881519104	0	1	3		, SiJetaisPresident, Lacrim, libérezlacrim	2016		fr	778981423881519104		0	1	['photo']	#SiJetaisPresident Je libère #Lacrim bien sur #libérezlacrim ^^ https://t.co/290uJyFW3y	1	0	0	Thu Sep 22 15:36:58 +0000 2016	, 0, 18, 29, 36, 46, 60
778981597882310657	0	0	1		, SiJetaisPresident	2016		fr	778981597882310657		0	0	[]	#SiJetaisPresident de la république jamais plus un enfant n'aurais de pensé... Nan j'déconne je laisserais les religions qu'à la maison !	0	0	0	Thu Sep 22 15:37:40 +0000 2016	, 0, 18
778981603603341312	0	0	1		, SiJetaisPresident	2016		fr	778981603603341312		0	1	[]	#SiJetaisPresident je ferais en sorte que tous le monde puisse pouvoir avoir un loyer pour dormir et se nourrir	0	0	0	Thu Sep 22 15:37:41 +0000 2016	, 0, 18
778981609651462144	0	0	1		, SiJetaisPresident	2016		fr	778981609651462144		0	0	[]	#SiJetaisPresident je décrèterais une fête nationale à chaque but de Cavani	0	0	0	Thu Sep 22 15:37:43 +0000 2016	, 0, 18
778981651506495488	0	0	1		, SiJetaisPresident	2016		fr	778981651506495488		1	1	[]	#SiJetaisPresident j'inventerais une loi spéciale pour interdire les ballerines parce que g jurer on est en 2016 et yen a encore mdrrr	0	0	0	Thu Sep 22 15:37:53 +0000 2016	, 0, 18
778981670686957568	0	0	1		, SiJetaisPresident	2016		fr	778981670686957568		0	0	[]	#SiJetaisPresident jmets tout le monde en prison vous faites tous chier	0	0	0	Thu Sep 22 15:37:57 +0000 2016	, 0, 18
778981672196997121	0	0	1		, SiJetaisPresident	2016		fr	778981672196997121		0	1	[]	"#SiJetaisPresident je ne supporterais pas d'être tout le temps au cœur de l'actualité.
Mais au moins,mes tweets auraient bcp de RT."	0	0	0	Thu Sep 22 15:37:58 +0000 2016	, 0, 18
778981689200615424	0	0	1		, SiJetaisPresident	2016		fr	778981689200615424		12	28	[]	#SiJetaisPresident, il y aurait 2 fois 6 mois de vacances chaque année 😉 https://t.co/NO3yC3QUqG	0	1	0	Thu Sep 22 15:38:02 +0000 2016	, 0, 18
778981690161172481	0	0	1		, SiJetaisPresident	2016		fr	778981690161172481		94	107	[]	#SiJetaisPresident je sanctionnerais durement les entreprises qui payent moins les femmes que les hommes.	0	0	0	Thu Sep 22 15:38:02 +0000 2016	, 0, 18
778981694984581120	0	0	1		, SiJetaisPresident	2016		fr	778981694984581120		0	0	[]	#SiJetaisPresident jmettrai l'elysee sur airbnb et jdonnerai les profits aux sdf	0	0	0	Thu Sep 22 15:38:03 +0000 2016	, 0, 18
778981696792387584	0	0	1		, SiJetaisPresident	2016		fr	778981696792387584		0	0	[]	#SiJetaisPresident j'augmenterais les impôts, ++ d'argent pour moi	0	0	0	Thu Sep 22 15:38:03 +0000 2016	, 0, 18
778981740434030592	0	0	1		, SiJetaisPresident	2016		fr	778981740434030592		0	1	[]	#SiJetaisPresident Les bailleurs et les banques ne pourraient plus exiger un CDI de toutes les façons il n'y aurait plus de CDD 😄	0	0	0	Thu Sep 22 15:38:14 +0000 2016	, 0, 18
778981759627194369	0	0	1		, SiJetaisPresident	2016		fr	778981759627194369		0	1	[]	#SiJetaisPresident Je ferais un Vis ma vie géant : les politiques à l'usine au SMIC et les ouvriers à la sieste à l'Assemblée!	0	0	0	Thu Sep 22 15:38:18 +0000 2016	, 0, 18
778981796885192705	0	0	1		, SiJetaisPresident	2016		fr	778981796885192705		0	1	[]	#SiJetaisPresident j'interdirais tout financement public de lieu de culte.	0	0	0	Thu Sep 22 15:38:27 +0000 2016	, 0, 18
778981833165922305	0	0	1		, SiJetaisPresident	2016		fr	778981833165922305		1	6	[]	#SiJetaisPresident je mettrais fin au changement d'heure.	0	0	0	Thu Sep 22 15:38:36 +0000 2016	, 0, 18
778981863755018240	1	0	1		, SiJetaisPresident	2016	, 97, 108	fr	778981863755018240	, Sdchachaze	2	17	[]	#SiJetaisPresident je légaliserais le cannabis baisserais lesimpos sur les cloppe et interdirais @Sdchachaze de faire des blagues nulles	0	0	0	Thu Sep 22 15:38:43 +0000 2016	, 0, 18
778981881702481920	0	0	1		, SiJetaisPresident	2016		fr	778981881702481920		0	1	[]	#SiJetaisPresident jinterdirai certaines cpe de cheveux,leggings couleur chair,les ballerines..et journée shopping… https://t.co/jN2tJcgCGw	0	1	0	Thu Sep 22 15:38:48 +0000 2016	, 0, 18
778981948429570052	0	0	1		, SiJetaisPresident	2016		fr	778981948429570052		0	1	[]	#SiJetaisPresident Neutralité du net, fin des monopoles privés et publics, liberté d' expression totale, réforme territoriale, port d' armes	0	0	0	Thu Sep 22 15:39:03 +0000 2016	, 0, 18
778981977143779328	0	0	1		, SiJetaisPresident	2016		fr	778981977143779328		0	0	[]	"#SiJetaisPresident je mettrais en place le salaire à vie imaginé par Friot
https://t.co/rr1S7fKzEJ"	0	1	0	Thu Sep 22 15:39:10 +0000 2016	, 0, 18
778982001965760512	0	0	1		, SiJetaisPresident	2016		fr	778982001965760512		0	0	[]	#SiJetaisPresident j'ferais en sorte que Netflix soit gratuit	0	0	0	Thu Sep 22 15:39:16 +0000 2016	, 0, 18
778982034404478976	0	0	1		, SiJetaisPresident	2016		fr	778982034404478976		1	1	[]	#SiJetaisPresident le 11 avril serait la journée national de la bataille d'eau dans toute la France	0	0	0	Thu Sep 22 15:39:24 +0000 2016	, 0, 18
778982054499348480	0	0	3		, SiJetaisPresident, Lenormand, LaBase	2016		fr	778982054499348480		0	0	[]	#SiJetaisPresident de la République je nommerai Mickey premier ministre ... #Lenormand #LaBase https://t.co/LGaxOJtwgn	0	1	0	Thu Sep 22 15:39:29 +0000 2016	, 0, 18, 76, 86, 87, 94
778982062065848320	0	0	1		, SiJetaisPresident	2016		fr	778982062065848320		0	0	[]	"#SiJetaisPresident je m augmenterai mon salaire de 170% tout les mois.
Ca te pose problème?
Et ben casse toi pov con..."	0	0	0	Thu Sep 22 15:39:31 +0000 2016	, 0, 18
778982067199672320	0	0	1		, SiJetaisPresident	2016		fr	778982067199672320		0	0	[]	"#SiJetaisPresident
Je bannirais Facebook et je ferais des mangas les livres les plus vendues du monde !"	0	0	0	Thu Sep 22 15:39:32 +0000 2016	, 0, 18
778982068789411840	1	1	2		, SiJetaisPresident, music	2016	, 51, 60	fr	778982068789411840	, IzzyBizu	1	0	['photo']	#SiJetaisPresident j'écouterais le nouvel album de @IzzyBizu pour passer un moment de folie !  #music https://t.co/4SBymphpES	1	0	0	Thu Sep 22 15:39:32 +0000 2016	, 0, 18, 95, 101
778982086006939648	0	0	1		, SiJetaisPresident	2016		fr	778982086006939648		1	2	[]	#SiJetaisPresident le monde tournerai mieux	0	0	0	Thu Sep 22 15:39:36 +0000 2016	, 0, 18
778982113873895424	0	0	1		, SiJetaisPresident	2016		fr	778982113873895424		1	1	[]	#SiJetaisPresident les heures supplémentaires serais défiscalisé	0	0	0	Thu Sep 22 15:39:43 +0000 2016	, 0, 18
778982125328621568	1	0	1		, SiJetaisPresident	2016	, 31, 41	fr	778982125328621568	, Corobizar	1	0	[]	#SiJetaisPresident je foutrais @Corobizar en ministre des finances et rap god en hymne national	0	0	0	Thu Sep 22 15:39:46 +0000 2016	, 0, 18
778982139694112768	0	0	1		, SiJetaisPresident	2016		fr	778982139694112768		0	0	[]	#SiJetaisPresident Je mentirais au peuple de France...Ooow wait :O	0	0	0	Thu Sep 22 15:39:49 +0000 2016	, 0, 18
778982153904357377	0	0	1		, SiJetaisPresident	2016		fr	778982153904357377		15	57	[]	#SiJetaisPresident, les chaussures lumineuses seraient interdites.	0	0	0	Thu Sep 22 15:39:52 +0000 2016	, 0, 18
778982168974483456	0	0	1		, SiJetaisPresident	2016		fr	778982168974483456		3	13	[]	#SiJetaisPresident j'exigerais la déprogrammation de TPMP et j'annulerais les Lundi matin	0	0	0	Thu Sep 22 15:39:56 +0000 2016	, 0, 18
778982189824352256	0	0	1		, SiJetaisPresident	2016		fr	778982189824352256		118	140	[]	#SiJetaisPresident j'interdirais le mot "chocolatine"	0	0	0	Thu Sep 22 15:40:01 +0000 2016	, 0, 18
778982199836172288	0	0	1		, SiJetaisPresident	2016		fr	778982199836172288		1	1	[]	#SiJetaisPresident je reconnaitrai Al Qods capitale de la Palestine et je donnerai un gros kickass aux envahisseurs israeliens.	0	0	0	Thu Sep 22 15:40:03 +0000 2016	, 0, 18
778982206853316608	1	0	1		, SiJetaisPresident	2016	, 78, 89	fr	778982206853316608	, Gwendaloff	4	5	[]	#SiJetaisPresident Je payerai TOUS les trajets en train, en voiture etc... de @Gwendaloff pour qu'il puisse aller voir toutes ses fans 😏💞	0	0	0	Thu Sep 22 15:40:05 +0000 2016	, 0, 18
778982281683795968	0	0	1		, SiJetaisPresident	2016		fr	778982281683795968		0	0	[]	#SiJetaisPresident j'aurai de l'argent	0	0	0	Thu Sep 22 15:40:23 +0000 2016	, 0, 18
778982294677774336	0	0	1		, SiJetaisPresident	2016		fr	778982294677774336		1	1	[]	#SiJetaisPresident jene donnerai pas mon cul au diner du crif	0	0	0	Thu Sep 22 15:40:26 +0000 2016	, 0, 18
778982321714266112	0	0	1		, SiJetaisPresident	2016		fr	778982321714266112		0	0	[]	#SiJetaisPresident je finirais par créer des allocations travail...	0	0	0	Thu Sep 22 15:40:32 +0000 2016	, 0, 18
778982376290521088	0	0	1		, SiJetaisPresident	2016		fr	778982376290521088		1	3	[]	#SiJetaisPresident je logerai des sdf a l'elysee	0	0	0	Thu Sep 22 15:40:45 +0000 2016	, 0, 18
778982387397033984	0	0	2		, SiJetaisPresident, JeSuisPresidentMaisPasVous	2016		fr	778982387397033984		0	5	[]	#SiJetaisPresident je tweeterai pas ce #, je ferai #JeSuisPresidentMaisPasVous	0	0	0	Thu Sep 22 15:40:48 +0000 2016	, 0, 18, 51, 78
778982401125060608	1	0	1		, SiJetaisPresident	2016	, 29, 44	fr	778982401125060608	, Frederic_Molas	0	1	[]	#SiJetaisPresident j'elirais @Frederic_Molas a ma place	0	0	0	Thu Sep 22 15:40:51 +0000 2016	, 0, 18
778982407026384896	0	0	1		, SiJetaisPresident	2016		fr	778982407026384896		1	1	[]	#SiJetaisPresident un contrat unique avec 10 % de prime de précarité pour tous contrats rompus et un revenu universel pour les autres	0	0	0	Thu Sep 22 15:40:53 +0000 2016	, 0, 18
778982428614529024	0	0	1		, SiJetaisPresident	2016		fr	778982428614529024		0	1	[]	#SiJetaisPresident je ferai parvenir une loi qui interdit de mettre une pp comme celle de wiwi	0	0	0	Thu Sep 22 15:40:58 +0000 2016	, 0, 18
778982490216292356	0	0	1		, SiJetaisPresident	2016		fr	778982490216292356		1	4	[]	#SiJetaisPresident je supprimerai tous les jours fériés qui tombent le dimanche et jles mettrai les jeudi ces gros fdp	0	0	0	Thu Sep 22 15:41:13 +0000 2016	, 0, 18
778982505881952256	0	0	1		, SiJetaisPresident	2016		fr	778982505881952256		0	0	[]	#SiJetaisPresident je crée le mcdos gratuit	0	0	0	Thu Sep 22 15:41:16 +0000 2016	, 0, 18
778982534566834176	0	0	1		, SiJetaisPresident	2016		fr	778982534566834176		0	0	[]	#SiJetaisPresident j'enverrai sarkozy Lepen et compagnie a fort Boyard pour qu'ils se fassent bouffer une fois pour toute par les tigres !	0	0	0	Thu Sep 22 15:41:23 +0000 2016	, 0, 18
778982546545737728	0	0	1		, SiJetaisPresident	2016		fr	778982546545737728		0	0	[]	#SiJetaisPresident je construirai des millions de logement avec une agence nationale de construction. Bouygues va sfaire mettre cet escroc	0	0	0	Thu Sep 22 15:41:26 +0000 2016	, 0, 18
778982587574394885	0	0	1		, SiJetaisPresident	2016		fr	778982587574394885		0	0	[]	#SiJetaisPresident je créerais le revenu universel pour que chacun puisse subvenir à ses besoins	0	0	0	Thu Sep 22 15:41:36 +0000 2016	, 0, 18
778982599217778688	0	0	1		, SiJetaisPresident	2016		fr	778982599217778688		0	0	[]	#SiJetaisPresident j instaurerai la royauté 👑	0	0	0	Thu Sep 22 15:41:39 +0000 2016	, 0, 18
778982639852195841	0	0	1		, SiJetaisPresident	2016		fr	778982639852195841		1	0	[]	#SiJetaisPresident je ferais comme les autres et je m'en foutrai plein les poche 💰	0	0	0	Thu Sep 22 15:41:48 +0000 2016	, 0, 18
778982643828453376	0	0	1		, SiJetaisPresident	2016		fr	778982643828453376		0	0	[]	#SiJetaisPresident plus de roulage de pelles à 8h du matin dans le tram. 🤗	0	0	0	Thu Sep 22 15:41:49 +0000 2016	, 0, 18
778982660563668992	0	0	3		, SiJetaisPresident, thatreference, variétéfrançaise	2016		fr	778982660563668992		0	0	[]	#SiJetaisPresident de la république je nommerai Mickey premier ministre 💃🏻🎧 #thatreference #variétéfrançaise	0	0	0	Thu Sep 22 15:41:53 +0000 2016	, 0, 18, 76, 90, 91, 108
778982663784914944	0	0	1		, SiJetaisPresident	2016		fr	778982663784914944		0	3	[]	#SiJetaisPresident je ferais entrer David Bowie au Panthéon !!	0	0	0	Thu Sep 22 15:41:54 +0000 2016	, 0, 18
778982674446843904	0	0	1		, SiJetaisPresident	2016		fr	778982674446843904		276	405	[]	" #SiJetaisPresident "? Président c'est pour les moldus, je serais ministre de la magie. Nous n'avons pas les mêmes… https://t.co/do3eTWvhBH	0	1	0	Thu Sep 22 15:41:57 +0000 2016	, 2, 20
778982682206306304	0	0	1		, SiJetaisPresident	2016		fr	778982682206306304		0	0	[]	#SiJetaisPresident J'interdirai l'utilisation d'un vetement en lien avec Marseille.	0	0	0	Thu Sep 22 15:41:58 +0000 2016	, 0, 18
778982710660431872	0	0	1		, SiJetaisPresident	2016		fr	778982710660431872		0	0	[]	#SiJetaisPresident je enlèverais les épées minecraft	0	0	0	Thu Sep 22 15:42:05 +0000 2016	, 0, 18
778982719351037952	0	0	1		, SiJetaisPresident	2016		fr	778982719351037952		0	0	[]	j aurai honte !! #SiJetaisPresident	0	0	0	Thu Sep 22 15:42:07 +0000 2016	, 17, 35
778982724589744128	0	0	1		, SiJetaisPresident	2016		fr	778982724589744128		0	2	[]	#SiJetaisPresident j'interdirai les cours le mercredi et le samedi merci	0	0	0	Thu Sep 22 15:42:08 +0000 2016	, 0, 18
778982760136441856	0	0	1		, SiJetaisPresident	2016		fr	778982760136441856		0	2	[]	#SiJetaisPresident j'interdirais les ballerines sinon peine de mort.	0	0	0	Thu Sep 22 15:42:17 +0000 2016	, 0, 18
778982772484497410	0	0	1		, SiJetaisPresident	2016		fr	778982772484497410		0	0	[]	#SiJetaisPresident j'aurais mis en place la possibilité d'avoir le permis de conduire a 15 ans.	0	0	0	Thu Sep 22 15:42:20 +0000 2016	, 0, 18
778982788573884416	0	0	1		, SiJetaisPresident	2016		fr	778982788573884416		0	0	[]	#SiJetaisPresident je ferrais une grosse fête à l'Elysée, ambiance Projet X	0	0	0	Thu Sep 22 15:42:24 +0000 2016	, 0, 18
778982822916816896	0	0	1		, SiJetaisPresident	2016		fr	778982822916816896		0	0	[]	Il y'auras 3/4 mois de vacances d'été :3 #SiJetaisPresident	0	0	0	Thu Sep 22 15:42:32 +0000 2016	, 41, 59
778982846346235905	0	0	1		, SiJetaisPresident	2016		fr	778982846346235905		0	0	[]	#SiJetaisPresident plus aucun enfant dans le monde ne travaillerait	0	0	0	Thu Sep 22 15:42:38 +0000 2016	, 0, 18
