POIDLOG	POIDSF	cLT1FREQ	cLT2FREQ																												
0.391432525	2097.8865321	2	2																												
1.0312501469	5526.9954749	8	1																												
0.6218423429	3332.7702551	2	1																												
0.2018094458	1081.5997431	2	1																												
1.6492865809	8839.3679232	1	3																												
0.962932075	5160.8440851	1	1																												
0.0569917644	305.44793114	4	1																												
0.0820549702	439.77443336	2	1																												
1.3300400107	7128.3627375	1	1																												
0.0708326029	379.62804379	6	1																												
0.2275517465	1219.5658606	2	1																												
1.0287811065	5513.7626279	1	1																												
1.5989671318	8569.6803325	4	1																												
3.4678454547	18585.952393	1	1																												
1.3281934081	7118.4658524	1	1																												
0.5733353658	3072.7966265	3	1																												
0.7024917681	3765.0116558	20	2																												
0.9547966937	5117.2424277	1	1																												
0.4741743011	2541.3419084	1	1																												
0.8637411019	4629.229073	2	1																												
0.6472546794	3468.9679267	2	1																												
0.4932603852	2643.6339672	3	1																												
1.5989671318	8569.6803325	4	3																												
0.8422401796	4513.9946647	3	1																												
0.7403833174	3968.0917936	0																													
0.2122098085	1137.3405908	3	2																												
0.7898801138	4233.3703687	5	2																												
0.8245772446	4419.3299883	1	1																												
1.0488411593	5621.2746816	2	1																												
3.1343963842	16798.828765	5	1																												
0.8733709365	4680.8402679	4	2																												
2.0448996756	10959.660261	3	1																												
0.3706550176	1986.5292731	5	1																												
0.2084518174	1117.1995998	2	1																												
1.4988099042	8032.8866698	6	1																												
0.3309088952	1773.5095327	0																													
0.71051725	3808.0243066	2	1																												
0.1922055134	1030.127371	2	1																												
0.461714685	2474.5644715	2	1																												
0.9190292183	4925.5462858	1	1																												
0.339293181	1818.4451966	2	1																												
0.6411707194	3436.3608821	5	1																												
0.9024292282	4836.5784728	0																													
1.5808255775	8472.4504907	0																													
0.4875848478	2613.2158674	1	1																												
0.4438077242	2378.5919357	5	1																												
0.341153579	1828.416018	5	3																												
0.3671584012	1967.7891229	2	1																												
1.0473649506	5613.3629264	5	1																												
0.4103262142	2199.1474481	4	1																												
0.8896170986	4767.911736	2	1																												
0.8226926065	4409.2292512	2	1																												
1.4748531319	7904.4901092	0																													
1.5097981358	8091.7782067	0																													
2.0343807879	10903.284176	2	1																												
0.4060961464	2176.4763577	4	1																												
1.3372010914	7166.7426216	1	1																												
1.2734526502	6825.0822132	6	1																												
2.1876937822	11724.966702	1	1																												
0.3914285009	2097.8649646	3	1																												
0.089935437	482.0098738	6	1																												
0.3715766423	1991.4687302	3	1																												
0.8981207568	4813.4871771	5	1																												
0.9428486299	5053.2066604	4	1																												
0.8626589331	4623.4291786	0																													
1.5897314352	8520.181524	0																													
1.1844381252	6348.0079765	1	1																												
0.2202101808	1180.218666	3	1																												
2.7540234686	14760.21632	5	2																												
0.2418483263	1296.1885232	3	2																												
0.1139729838	610.83934634	5	1																												
0.3761388524	2015.919941	1	1																												
0.8260518157	4427.2329667	2	1																												
1.8905128856	10132.222715	0																													
0.4097853224	2196.2485333	3	1																												
1.0028482268	5374.7751	2	1																												
0.6532654637	3501.1827853	2	1																												
1.9936805559	10685.150876	2	1																												
0.1806903435	968.41170316	2	1																												
1.4029472465	7519.109797	2	1																												
0.4419049657	2368.3940825	4	1																												
1.4876847445	7973.2612652	2	1																												
3.693367541	19794.64027	10	1																												
0.2149265412	1151.9009469	9	1																												
0.5088455952	2727.1630559	2	1																												
1.6259571812	8714.3337721	2	1																												
0.090202428	483.44081471	2	1																												
0.727609615	3899.6310074	5	1																												
1.9551587599	10478.692925	1	1																												
1.9604567098	10507.087341	6	1																												
0.731371247	3919.7915121	4	1																												
0.5183693027	2778.2054615	4	1																												
0.5636103541	3020.6753289	5	1																												
1.2811950576	6866.5777231	4	1																												
1.6868264141	9040.5630345	5	1																												
0.1597270093	856.0585035	2	1																												
1.4876847445	7973.2612652	10	2																												
1.8798830542	10075.252028	1	1																												
0.5920363579	3173.0247807	3	1																												
1.0452890042	5602.236871	2	1																												
1.3354898189	7157.5710394	3	1																												
0.5614977669	3009.3528967	2	1																												
0.5296870806	2838.8632053	0																													
1.8000082105	9647.1620045	2	1																												
0.8695255442	4660.2308493	3	1																												
1.4826603955	7946.3332161	1	2																												
1.701423864	9118.7982131	3	1																												
1.4574367603	7811.1468912	2	1																												
1.1208474115	6007.1929102	0																													
2.2883936517	12264.66866	2	2																												
0.8347272856	4473.7292344	0																													
1.1681554522	6260.7408276	2	1																												
0.9710043791	5204.1076797	6	1																												
1.9498585608	10450.286455	3	1																												
1.2298967597	6591.6439827	0																													
1.1543921378	6186.9762066	4	1																												
1.3643796934	7312.4066107	0																													
1.0718209562	5744.4351331	6	1																												
1.0006161179	5362.8120901	4	1																												
1.1800590249	6324.5381448	2	1																												
0.3551796023	1903.5886306	4	1																												
0.4902109856	2627.2906792	3	1																												
2.5705531009	13776.90505	3	1																												
0.8837322762	4736.3719717	4	1																												
1.5513112553	8314.2681857	2	1																												
0.2490849751	1334.9734152	1	1																												
1.0198121899	5465.69363	0																													
1.0753070526	5763.1189016	2	1																												
0.5909493066	3167.1987184	5	1																												
0.9995604956	5357.1544716	4	1																												
0.4013929113	2151.269322	0																													
0.5797901271	3107.3909839	4	1																												
0.1720914681	922.32594425	1	1																												
0.159160517	853.02238237	6	1																												
0.1027046345	550.44651553	5	1																												
0.482643461	2586.7324556	5	1																												
1.6930841886	9074.1016397	5	1																												
2.1712868513	11637.033592	5	1																												
0.1742384578	933.83275719	5	1																												
0.201250318	1078.6030916	2	1																												
0.1977565196	1059.8780444	1	1																												
0.1729470023	926.91118832	2	1																												
0.1545342677	828.227953	3	1																												
1.5208919786	8151.2357685	3	1																												
0.1466607948	786.02999639	2	1																												
1.3802945753	7397.7025793	3	1																												
0.417258932	2236.3034187	10	1																												
0.1530145099	820.08279583	1	1																												
1.5202049183	8147.5534619	2	1																												
0.2077139902	1113.2452077	2	1																												
0.3527451759	1890.5412977	4	1																												
0.4942976702	2649.1933062	1	2																												
0.4442633844	2381.0340513	2	1																												
0.3503350685	1877.6243028	8	1																												
0.2665661527	1428.6639612	0																													
1.3964996059	7484.5536026	4	1																												
1.196965979	6415.1511342	10	1																												
0.3258060909	1746.1610025	2	1																												
0.2932241706	1571.5378743	1	1																												
0.4073704105	2183.3057889	2	1																												
1.3209883396	7079.8502162	2	1																												
1.5039760676	8060.5747738	0																													
0.6753844925	3619.7299415	3	1																												
0.4581794918	2455.617568	6	1																												
1.0694375994	5731.6615081	6	1																												
0.4543806384	2435.2575753	5	1																												
0.2281647518	1222.8512691	5	1																												
0.2567123242	1375.8522685	2	1																												
1.8456594047	9891.8300363	2	1																												
0.2213380035	1186.2632429	7	1																												
0.7208911834	3863.6235063	2	1																												
1.224262186	6561.4454287	4	1																												
0.13708365	734.70119303	2	2																												
0.3666241105	1964.9255862	2	1																												
0.4473637417	2397.6504471	2	2																												
0.624742965	3348.3161686	2	1																												
0.5335340907	2859.4812946	4	1																												
0.4402057789	2359.2872741	1	1																												
0.7183550113	3850.0308666	2	2																												
0.3549527902	1902.3730285	7	1																												
0.1586810958	850.45291951	5	1																												
0.3037881122	1628.1554251	6	1																												
0.173867878	931.84663087	5	1																												
0.9912717409	5312.7308078	5	1																												
0.4347485412	2330.039154	0																													
0.7672802937	4112.2464071	3	1																												
0.6114479228	3277.0612565	3	1																												
0.2342510215	1255.4706923	0																													
0.2362644393	1266.2616249	0																													
0.8798821441	4715.7371501	3	1																												
0.8700466162	4663.02354	4	1																												
1.4060792076	7535.8955739	1	1																												
1.0124254461	5426.1043026	0																													
0.408729019	2190.5872644	2	1																												
0.4162393181	2230.8387877	3	1																												
0.2769286701	1484.2019768	1	1																												
0.294173854	1576.6277123	4	1																												
0.9723347351	5211.2377363	2	1																												
0.4989971763	2674.3803564	2	1																												
0.2839296635	1521.7238709	0																													
0.2891995672	1549.9679723	10	1																												
0.2717311817	1456.3459857	4	1																												
1.4365169408	7699.0269093	7	1																												
0.6074859163	3255.8268431	1	1																												
2.8151935615	15088.058045	1	2																												
1.4724037833	7891.3628005	0																													
1.404295294	7526.334671	0																													
1.4534540705	7789.8016251	4	1																												
0.9014715903	4831.4460031	6	1																												
0.3549370915	1902.2888914	2	1																												
0.2239206087	1200.1047417	2	1																												
0.3482744652	1866.5804789	6	1																												
0.5026539658	2693.9789564	1	1																												
0.318242955	1705.6262999	4	1																												
0.2033094126	1089.6388297	1	1																												
0.4770743598	2556.8848019	0																													
1.6608809853	8901.5082497	1	1																												
1.2180910097	6528.3709476	0																													
1.1017295602	5904.7305949	3	1																												
0.1445489949	774.71178391	5	1																												
0.2404769767	1288.8387616	2	1																												
0.379329132	2033.0182764	4	1																												
0.1300624069	697.07077059	2	1																												
0.1268988552	680.11568324	3	2																												
1.0530092491	5643.6136007	6	1																												
1.1404028492	6112.0004742	2	1																												
0.2006828419	1075.561698	2	1																												
0.1714082717	918.66434614	2	1																												
0.2063668225	1106.025049	2	1																												
0.12366886	662.80449187	3	1																												
0.2050335324	1098.879267	3	1																												
0.6982498029	3742.2768013	4	1																												
0.7768059941	4163.2994937	0																													
0.7428639088	3981.3865477	1	1																												
0.7918046672	4243.6850316	4	2																												
0.6111544861	3275.4885801	1	1																												
0.2184499264	1170.7845648	2	1																												
0.3272083559	1753.6764557	0																													
0.6182043406	3313.2723457	0																													
1.25059051	6702.5523443	0																													
1.2650930754	6780.2789885	2	1																												
0.266537933	1428.5127173	1	1																												
1.2811950576	6866.5777231	1	1																												
0.2638010946	1413.8446046	1	1																												
2.5152818492	13480.678223	4	1																												
1.3211804539	7080.8798545	4	1																												
0.6708045981	3595.1839515	3	1																												
1.5624188511	8373.7994564	2	1																												
2.4470668876	13115.079454	2	2																												
0.5355464406	2870.2665038	1	1																												
2.1173733664	11348.083731	4	1																												
1.1048893588	5921.6655672	4	1																												
2.9760248196	15950.034781	0																													
2.513432682	13470.767593	2	1																												
0.2974652805	1594.2681457	0																													
0.7756556276	4157.1340929	2	1																												
0.2531602985	1356.8151515	2	1																												
0.5662414407	3034.7766637	1	1																												
1.7088539007	9158.6195692	0																													
1.2916565569	6922.6462333	4	1																												
0.0874410848	468.64136859	1	1																												
0.3945868793	2114.7923253	2	1																												
0.6721788901	3602.5494832	2	1																												
1.0078916009	5401.805114	2	2																												
0.8773703065	4702.2749312	0																													
2.5623901152	13733.155446	0																													
0.5237141149	2806.8510357	1	1																												
1.5067457736	8075.4190412	3	1																												
0.727609615	3899.6310074	1	1																												
0.3741405536	2005.2100384	2	1																												
3.6371795353	19493.500091	2	1																												
1.6259571812	8714.3337721	2	1																												
4.36728207	23406.491927	1	1																												
2.7136965472	14544.083781	3	1																												
2.5421366514	13624.606804	0																													
1.0063886837	5393.7502144	2	1																												
0.281645379	1509.4812252	2	1																												
0.440864056	2362.8153166	1	1																												
1.5363197678	8233.9211587	4	1																												
0.5437194519	2914.0698395	2	1																												
0.2402338446	1287.5356926	2	1																												
0.3883189996	2081.1995615	0																													
0.2913312764	1561.3928893	0																													
4.5730178042	24509.134652	1	1																												
0.9995604956	5357.1544716	4	1																												
0.4022337243	2155.7756679	2	1																												
0.9788023581	5245.9010265	0																													
1.5363197678	8233.9211587	2	1																												
1.7272343474	9257.129757	1	1																												
0.7359039912	3944.0847999	1	1																												
0.4246833168	2276.0944834	5	2																												
1.3964996059	7484.5536026	3	1																												
0.595647514	3192.3788079	4	1																												
0.7103825075	3807.3021528	0																													
2.3328774247	12503.079887	4	2																												
0.4608656542	2470.0140822	0																													
0.4368657189	2341.3861889	0																													
0.463101698	2481.9981815	2	1																												
1.8641546129	9990.9552894	0																													
1.3532396932	7252.7016682	10	2																												
1.2209646846	6543.7724368	6	2																												
1.4812207993	7938.6176859	1	1																												
3.8174933883	20459.893989	5	2																												
2.7855750755	14929.317473	5	2																												
1.2209646846	6543.7724368	0																													
3.2820828335	17590.355767	1	1																												
1.7823646034	9552.6009155	4	1																												
1.1854678356	6353.5267197	1	1																												
0.4279053884	2293.3632083	3	1																												
1.2880640606	6903.3922134	2	1																												
1.1342561103	6079.0569656	1	1																												
5.0418678365	27021.941088	0																													
1.456541711	7806.3498655	0																													
0.5323498765	2853.1344864	0																													
0.522958176	2802.7995736	4	1																												
1.127788579	6044.3941668	2	1																												
2.1416067371	11477.962723	3	1																												
2.3817401595	12764.960202	0																													
1.0718209562	5744.4351331	3	1																												
4.4447213096	23821.528306	1	1																												
0.5924560652	3175.2742062	4	2																												
1.3209883396	7079.8502162	0																													
0.2490308071	1334.6831012	10	2																												
0.3221843096	1726.7500293	1	1																												
0.4605352584	2468.2433229	0																													
0.4132236889	2214.6764931	1	1																												
0.5580913801	2991.0963328	1	1																												
0.5636752599	3021.0231921	0																													
1.0094378164	5410.0920712	0																													
0.5465013502	2928.9794512	0																													
0.7452364971	3994.1024587	0																													
0.7001163098	3752.2803634	0																													
0.3578344869	1917.817511	6	1																												
1.4807666348	7936.1835871	1	1																												
0.3416356705	1830.9997925	3	1																												
0.3831687734	2053.5968726	4	1																												
1.354832883	7261.2403845	2	1																												
0.6972161766	3736.7370706	3	1																												
0.2313668624	1240.0130128	3	1																												
1.3661037249	7321.6465747	3	1																												
1.3503952084	7237.4566235	1	1																												
1.2541319125	6721.5325261	2	1																												
2.7887815518	14946.502615	1	1																												
0.909594235	4874.9793985	0																													
0.2726780976	1461.4209911	1	1																												
0.6281830085	3366.7531158	0																													
0.507862669	2721.8950533	0																													
0.4177276396	2238.8154617	0																													
1.1104545733	5951.49239	5	1																												
0.6611635188	3543.5124905	1	1																												
1.0346559502	5545.2489119	1	1																												
0.3338191661	1789.1071588	2	1																												
0.5984886953	3207.6061474	2	1																												
0.9039289738	4844.6163744	2	1																												
1.2028350346	6446.6063962	3	1																												
0.63837462	3421.3751594	3	1																												
0.7353632754	3941.1868281	2	1																												
0.7915593433	4242.3702161	2	1																												
0.6225676574	3336.6575853	3	1																												
0.8373760543	4487.9253369	2	1																												
1.7572487171	9417.9920718	1	1																												
0.4681477187	2509.0423796	4	1																												
0.7195508796	3856.4401345	4	1																												
0.4230967402	2267.5912103	2	1																												
1.4627646881	7839.7019735	1	1																												
0.6682706372	3581.6031626	2	1																												
0.7293426328	3908.9191337	4	1																												
0.4759762396	2550.9994157	5	1																												
0.5892138052	3157.8972814	0																													
0.3496012542	1873.6914181	2	1																												
0.3186621738	1707.873107	0																													
0.5443514425	2917.4569998	6	1																												
0.4332368676	2321.9373242	3	1																												
0.3520586702	1886.8619637	2	1																												
0.2235733291	1198.2434929	6	1																												
0.7247349041	3884.2239658	3	2																												
1.0668055288	5717.5548996	3	1																												
1.3281934081	7118.4658524	4	1																												
0.6905924107	3701.236931	3	1																												
0.3931135703	2106.8961109	2	1																												
1.950561733	10454.055114	2	1																												
1.4225763718	7624.3122903	5	1																												
0.6381300931	3420.064615	2	1																												
0.5387281663	2887.3189947	4	1																												
0.6162574098	3302.8377506	5	1																												
0.5070988531	2717.801374	4	2																												
0.6695574493	3588.4998451	4	1																												
1.1944032142	6401.4159705	1	1																												
0.4062295767	2177.1914787	3	1																												
1.2354365166	6621.3343651	1	1																												
1.4798815904	7931.4401825	2	1																												
0.4759762396	2550.9994157	4	1																												
0.580877104	3113.2166475	4	1																												
1.5390728285	8248.6762152	3	1																												
1.1473236579	6149.0926176	8	1																												
0.5915836164	3170.5983077	0																													
1.6382582394	8780.2614165	2	1																												
1.265331426	6781.5564311	2	1																												
1.1753066392	6299.067686	1	1																												
0.5422240866	2906.0554143	6	1																												
3.2794265337	17576.119302	2	1																												
1.8409463726	9866.5704932	1	1																												
0.2257896777	1210.1220357	1	1																												
2.2036325308	11810.390585	2	1																												
2.9615673954	15872.550071	3	1																												
0.4825766313	2586.374281	3	1																												
0.8211901584	4401.1768656	1	1																												
0.218195742	1169.4222615	3	1																												
2.831977026	15178.009191	4	1																												
1.7282133519	9262.3767415	3	2																												
0.5143905532	2756.881314	2	1																												
0.6430051602	3446.1925863	3	2																												
1.9083795482	10227.979272	0																													
0.4866648994	2608.2853948	4	2																												
0.1075323933	576.32093746	0																													
2.5712949064	13780.880764	1	1																												
1.4482470591	7761.8945959	0																													
1.1944032142	6401.4159705	0																													
1.7339227274	9292.9761965	0																													
1.0488411593	5621.2746816	1	1																												
0.314609684	1686.1537472	3	1																												
1.4443981124	7741.2661276	1	1																												
0.223220118	1196.3504545	0																													
0.1281667188	686.91081091	0																													
0.012361891	66.25367835	4	1																												
1.0447987947	5599.6095883	0																													
1.3978064392	7491.5575889	3	1																												
0.4759762396	2550.9994157	3	1																												
1.5989671318	8569.6803325	4	1																												
0.6416649485	3439.0097082	2	1																												
1.0293542231	5516.8342522	2	1																												
1.0973803021	5881.4207028	0																													
0.7715506851	4135.1336125	3	1																												
1.3300400107	7128.3627375	2	2																												
0.6501721424	3484.6040988	0																													
0.4757364642	2549.7143373	1	1																												
1.0586485788	5673.8376444	5	2																												
0.2960409256	1586.6343012	3	1																												
0.2540909716	1361.803103	6	3																												
2.9311755566	15709.664707	1	1																												
0.5237435329	2807.0087018	2	1																												
0.4861323001	2605.4309237	4	1																												
0.9818873101	5262.4348576	1	1																												
0.6333705741	3394.5559257	0																													
1.4020335743	7514.212962	1	2																												
0.2633302885	1411.3213143	1	1																												
0.3004116949	1610.0594828	2	2																												
0.6014175173	3223.3031981	3	2																												
0.7994835659	4284.8401662	6	1																												
0.1737103748	931.00249104	3	1																												
0.9483486022	5082.6838168	0																													
1.0565868711	5662.7879016	10	2																												
1.1929814497	6393.7960097	1	2																												
0.1778050105	952.94773158	0																													
0.0304257354	163.06703322	5	2																												
0.4168511913	2234.118128	2	1																												
0.510669797	2736.9398835	2	1																												
0.3368975782	1805.6059392	3	1																												
0.6580111055	3526.6171	6	1																												
1.5489459983	8301.5915673	3	1																												
0.1730662481	927.5502872	3	1																												
0.3357391553	1799.3973601	3	1																												
0.7107938334	3809.5066578	3	1																												
0.4778152988	2560.855872	4	1																												
0.2548094329	1365.6537036	1	1																												
0.2802235491	1501.8609136	5	1																												
0.0983600779	527.16182118	2	1																												
0.7241449933	3881.062333	2	1																												
0.5926651452	3176.3947725	2	1																												
0.8621130565	4620.5035474	3	1																												
0.3939836575	2111.5593523	3	2																												
0.1415477939	758.62681669	0																													
0.2659766107	1425.504305	6	2																												
0.2624319104	1406.5064483	6	1																												
0.3184081895	1706.5118755	3	1																												
0.3394428986	1819.2476095	3	1																												
0.3970191213	2127.827951	3	1																												
0.3354155573	1797.6630337	1	1																												
0.3968416805	2126.876955	5	2																												
0.9065605043	4858.7200884	3	1																												
1.1019299958	5905.8048318	1	1																												
0.0990673076	530.95222567	0																													
0.1022225884	547.86298482	1	1																												
0.9066332253	4859.1098372	4	1																												
0.6208477268	3327.4396005	2	1																												
0.2569530125	1377.1422402	0																													
0.0965602279	517.51550699	0																													
0.2238059476	1199.490214	2	2																												
0.0888538583	476.21314212	2	1																												
0.3794231881	2033.5223711	2	1																												
0.5140028479	2754.8034034	2	1																												
0.4064672508	2178.4652956	4	1																												
0.2918317961	1564.0754297	4	1																												
0.4951298366	2653.6533103	4	1																												
0.4478497086	2400.2549918	1	1																												
0.4825770301	2586.3764185	7	1																												
0.173774045	931.34373212	1	1																												
0.2773896504	1486.672605	3	1																												
0.2483809304	1331.2000805	5	1																												
1.3978064392	7491.5575889	1	1																												
0.1928522575	1033.5936025	0																													
1.2363238139	6626.0898436	3	1																												
1.0518436578	5637.3666026	2	1																												
0.320182382	1716.0206779	3	1																												
0.292745914	1568.9746537	1	1																												
0.4743919784	2542.5085522	3	1																												
1.4762269282	7911.8529837	1	1																												
0.3208834384	1719.7779971	8	1																												
0.4790686614	2567.5732816	3	1																												
0.5462656141	2927.7160216	5	2																												
1.7135401498	9183.735568	2	1																												
0.5486580129	2940.5381066	1	1																												
0.8511031084	4561.4956205	2	1																												
1.117304909	5988.2068327	3	1																												
0.1644788269	881.52591769	3	1																												
0.1991972869	1067.5998509	2	1																												
0.4660386532	2497.7388224	8	2																												
0.1711973898	917.53412263	2	1																												
0.3463959254	1856.5124261	1	1																												
0.6778157772	3632.7604363	0																													
0.2482568482	1330.5350604	0																													
0.3520359375	1886.7401274	4	1																												
1.7596565066	9430.8966439	1	1																												
0.2942905202	1577.252986	3	1																												
0.9521804601	5103.2206975	3	1																												
1.5513112553	8314.2681857	3	1																												
0.5977751687	3203.7819945	0																													
1.4919199986	7995.9601519	3	1																												
1.4244896326	7634.5664309	0																													
0.2060035854	1104.0782759	5	1																												
2.1186439035	11354.893187	0																													
0.2119468753	1135.9313977	4	1																												
0.2473123117	1325.4728079	6	1																												
1.2840950854	6882.1204514	0																													
0.3526921863	1890.2572993	1	1																												
0.2552294806	1367.9049534	18	2																												
0.6998167128	3750.6746703	0																													
1.6794364328	9000.9563558	5	1																												
1.0884858681	5833.7508947	9	2																												
0.280666028	1504.2323835	5	1																												
1.0935229204	5860.7470273	2	1																												
0.4116186292	2206.0741595	5	1																												
1.6787641672	8997.3533417	2	1																												
0.4095618085	2195.0506081	5	1																												
0.2556132607	1369.9618268	3	1																												
0.3942827094	2113.1621241	3	1																												
0.0637367663	341.59783648	2	2																												
0.2342636848	1255.5385615	2	1																												
0.1249926079	669.8991317	3	2																												
0.4009885363	2149.1020701	4	1																												
0.4638189246	2485.8421647	0																													
0.3783872174	2027.9700756	2	1																												
0.3454802983	1851.6051136	1	3																												
0.3982547017	2134.4500566	3	1																												
0.7766939006	4162.6987272	3	1																												
1.2099222416	6484.5903529	4	1																												
0.2166812831	1161.3055037	2	1																												
0.5046319281	2704.5798648	1	1																												
0.2842629145	1523.5099327	4	1																												
0.2472617258	1325.2016922	9	1																												
0.5767048377	3090.8553449	3	1																												
0.3326908409	1783.059889	0																													
1.0422288147	5585.8357547	4	1																												
0.399826362	2142.8733857	1	1																												
0.3895431627	2087.7604757	0																													
0.4195150356	2248.3950286	1	1																												
0.751592454	4028.1672734	12	2																												
0.2805233582	1503.4677437	0																													
0.2792900659	1496.8579011	3	1																												
0.1571198461	842.08538621	1	1																												
0.1728561291	926.4241525	3	1																												
0.9944725512	5329.8855829	6	1																												
0.8330020727	4464.4829388	1	1																												
1.9886815176	10658.358481	6	1																												
1.3636515842	7308.5043022	7	2																												
0.3638932849	1950.2896995	5	2																												
0.330969228	1773.832887	1	1																												
0.6390672321	3425.0872209	0																													
0.555235221	2975.7887193	2	1																												
0.088851959	476.20296296	0																													
0.814759964	4366.7141746	4	1																												
0.296724841	1590.2997528	2	1																												
0.2311897623	1239.0638429	3	1																												
2.513146393	13469.233225	1	1																												
0.6543075247	3506.7677215	1	1																												
0.3769966815	2020.5174842	2	1																												
0.5403450665	2895.9847871	3	1																												
1.1770002837	6308.1447906	2	1																												
0.3239429364	1736.1754071	2	1																												
0.0145681863	78.0783403	1	1																												
0.2560722968	1372.4220353	4	1																												
0.3932677918	2107.7226629	2	1																												
0.370158522	1983.8683004	2	1																												
0.2971433779	1592.5429051	8	1																												
0.115514665	619.10200214	4	1																												
0.2678095333	1435.3278716	2	1																												
1.2583213099	6743.9856438	2	1																												
0.418048913	2240.5373295	2	1																												
0.421856144	2260.9422223	8	1																												
0.51167003	2742.3006427	2	1																												
0.0865486187	463.85818736	8	1																												
1.5070441042	8077.0179467	4	1																												
0.632665713	3390.7782155	2	1																												
0.5393703685	2890.7608835	5	1																												
1.5544286215	8330.9757415	5	1																												
1.1234671137	6021.2332307	3	1																												
0.417350222	2236.7926881	10	2																												
0.575903964	3086.5630543	3	1																												
0.2312525632	1239.400425	2	2																												
0.2554695825	1369.1917819	3	1																												
1.0287811065	5513.7626279	5	2																												
1.408656869	7549.7105758	3	1																												
0.6014175173	3223.3031981	3	1																												
1.2223477068	6551.1847578	6	1																												
2.6072360853	13973.507872	4	1																												
1.265331426	6781.5564311	2	1																												
0.2656810475	1423.9202308	10	1																												
0.4478203906	2400.0978614	2	3																												
0.1166448899	625.1594537	4	1																												
2.1230677142	11378.602645	0																													
1.1618648801	6227.0264437	2	1																												
1.1498646608	6162.711148	2	1																												
0.2530982415	1356.4825564	3	1																												
0.3132925673	1679.0946475	1	1																												
1.1466707317	6145.5932531	2	1																												
0.4295626168	2302.2451403	6	1																												
1.5989671318	8569.6803325	10	1																												
0.4960582936	2658.629385	3	1																												
0.9478439248	5079.9789935	1	1																												
0.2763240681	1480.9616063	1	1																												
0.7566398687	4055.2189425	0																													
0.0909964964	487.69663252	2	1																												
0.1751937039	938.95240794	2	1																												
0.9133561329	4895.1413279	2	1																												
0.3338191661	1789.1071588	5	2																												
0.2468711281	1323.1082796	4	1																												
0.3101584319	1662.2972175	3	1																												
0.1886612046	1011.1316125	2	1																												
0.7766939006	4162.6987272	6	2																												
0.3819962009	2047.3124589	0																													
0.3726310882	1997.1200433	0																													
0.275303709	1475.4929813	2	1																												
1.2190665633	6533.5994365	0																													
1.2028350346	6446.6063962	2	1																												
1.6264337475	8716.887934	3	1																												
0.4035508183	2162.834646	3	1																												
1.3335701656	7147.2826381	6	1																												
0.508604427	2725.8705124	1	1																												
0.2766801244	1482.8698937	2	2																												
0.2312195667	1239.2235799	4	1																												
0.3287886873	1762.1462575	5	1																												
3.7720398639	20216.285371	5	1																												
0.4079739403	2186.5404129	10	1																												
0.3741155566	2005.0760668	1	1																												
1.1805419978	6327.1266429	4	1																												
1.6961955159	9090.7768297	5	1																												
0.4429181679	2373.82435	6	1																												
0.8943155901	4793.0933482	3	1																												
2.7330853642	14647.99834	4	1																												
0.647872097	3472.2769828	6	1																												
0.9485515656	5083.7716014	2	1																												
1.7908221457	9597.9291982	3	1																												
1.5838804111	8488.822902	3	1																												
1.3254011722	7103.5008367	3	1																												
0.4264971583	2285.815785	4	1																												
0.4062295767	2177.1914787	3	1																												
0.3710959146	1988.8922654	2	2																												
0.3035368939	1626.8090183	5	1																												
0.5143905532	2756.881314	0																													
0.5037794718	2700.0111167	3	1																												
0.8774496101	4702.6999597	2	1																												
0.5148942099	2759.5806671	3	1																												
0.2972929055	1593.3443001	0																													
0.3412606455	1828.989842	3	1																												
0.6519807932	3494.2975809	0																													
0.4248822133	2277.160471	2	1																												
0.308396518	1652.8542219	1	1																												
2.3293876614	12484.376465	2	1																												
0.2489217774	1334.0987553	0																													
0.2469857746	1323.722729	0																													
0.5492732866	2943.8356721	4	1																												
0.4216014509	2259.5771921	2	1																												
0.3107704395	1665.5772783	0																													
0.3804121305	2038.8226177	2	1																												
0.4332368676	2321.9373242	2	2																												
0.6022993491	3228.0293848	3	2																												
0.8392754884	4498.1053729	4	1																												
0.5164823456	2768.0922959	2	1																												
0.4902302912	2627.3941479	4	2																												
0.2881165833	1544.1637093	0																													
0.1492579876	799.94967703	1	1																												
0.6832713411	3661.9995851	2	1																												
0.435793601	2335.6401626	0																													
0.4584242476	2456.9293392	0																													
0.321014492	1720.48038	0																													
0.3374513642	1808.5739612	0																													
0.2936254079	1573.6883099	0																													
1.5671981921	8399.4143825	0																													
0.8365722271	4483.6172166	3	1																												
1.237540628	6632.611371	11	1																												
0.2676504771	1434.4754087	0																													
0.7727812902	4141.7290528	0																													
0.5634716732	3019.9320675	5	1																												
0.3160880206	1694.0769071	0																													
0.2199348897	1178.7432409	0																													
0.2946158205	1578.9964364	0																													
0.0357604613	191.65855002	4	1																												
0.0176677078	94.69025659	0																													
0.7774932274	4166.9827274	2	1																												
0.6901831658	3699.043579	3	1																												
0.6721972642	3602.6479596	0																													
0.4623191444	2477.8040777	0																													
0.8296696467	4446.6227681	0																													
0.9920005379	5316.6368027	0																													
1.1713479581	6277.8510951	0																													
0.7315826564	3920.9245627	5	1																												
0.289746427	1552.898873	1	1																												
0.7714498261	4134.5930573	4	1																												
0.0754831269	404.55257329	0																													
0.2168020368	1161.9526842	3	1																												
0.1163764494	623.72074435	1	1																												
0.1643111416	880.62720659	2	1																												
0.1092628376	585.59527053	3	1																												
